10000 INGIND35 50
56581 51 MED18
56582 26 MED18
56583 6 INGIND35
56584 68 FIS01
56585 43 AGR03
56586 94 CHIM02
56587 70 MED18
56588 46 IINF04
56589 91 AGR03
56590 60 MAT01
56591 9 IINF04
56592 63 IINF04
56593 2 MED18
56594 81 MAT01
56595 29 AGR03
56596 80 IINF05
56597 97 CHIM02
56598 56 INGIND35
56599 80 IINF04
56600 54 MAT01
56601 79 BIO10
56602 76 IINF04
56603 86 INF01
56604 27 IINF04
56605 82 FIS01
56606 64 IINF04
56607 10 FIS01
56608 78 FIS01
56609 79 AGR03
56610 63 INGIND35
56611 44 CHIM02
56612 54 CHIM02
56613 23 IINF05
56614 37 IINF04
56615 39 MAT01
56616 61 AGR03
56617 4 INF01
56618 33 AGR03
56619 95 IINF05
56620 65 CHIM02
56621 66 BIO10
56622 21 CHIM02
56623 77 MED18
56624 78 FIS01
56625 87 INGIND35
56626 50 AGR03
56627 38 AGR03
56628 41 BIO10
56629 58 BIO10
56630 40 FIS01
56631 21 AGR03
56632 75 IINF05
56633 94 AGR03
56634 4 FIS01
56635 59 BIO10
56636 34 INF01
56637 8 AGR03
56638 67 IINF04
56639 29 IINF04
56640 72 IINF05
56641 60 BIO10
56642 78 INF01
56643 67 BIO10
56644 91 INF01
56645 46 IINF05
56646 91 IINF04
56647 99 FIS01
56648 26 CHIM02
56649 84 IINF04
56650 97 MAT01
56651 98 IINF04
56652 40 MED18
56653 6 BIO10
56654 84 AGR03
56655 50 MED18
56656 3 MAT01
56657 71 CHIM02
56658 97 BIO10
56659 69 INGIND35
56660 67 FIS01
56661 78 FIS01
56662 11 AGR03
56663 97 FIS01
56664 46 AGR03
56665 81 IINF04
56666 99 AGR03
56667 1 INF01
56668 56 CHIM02
56669 74 BIO10
56670 13 INGIND35
56671 11 MAT01
56672 3 AGR03
56673 65 FIS01
56674 36 MAT01
56675 65 IINF05
56676 97 MAT01
56677 49 MAT01
56678 60 IINF05
56679 55 IINF05
56680 98 IINF04
56681 67 AGR03
56682 77 IINF05
56683 66 MAT01
56684 84 MED18
56685 99 CHIM02
56686 86 INF01
56687 11 INF01
56688 78 IINF04
56689 29 MAT01
56690 77 FIS01
56691 71 AGR03
56692 77 CHIM02
56693 14 IINF05
56694 17 IINF05
56695 41 IINF04
56696 21 INGIND35
56697 2 MAT01
56698 16 INF01
56699 57 INGIND35
56700 98 BIO10
56701 63 BIO10
56702 1 BIO10
56703 2 MAT01
56704 38 AGR03
56705 79 IINF05
56706 47 INGIND35
56707 40 BIO10
56708 81 IINF04
56709 36 INGIND35
56710 18 IINF05
56711 76 MED18
56712 79 IINF05
56713 94 INGIND35
56714 68 IINF05
56715 83 INGIND35
56716 37 INF01
56717 48 IINF05
56718 41 IINF05
56719 19 INF01
56720 28 FIS01
56721 25 IINF05
56722 7 INF01
56723 30 INF01
56724 67 IINF04
56725 46 IINF04
56726 91 BIO10
56727 26 FIS01
56728 2 MED18
56729 46 IINF05
56730 100 BIO10
56731 93 MAT01
56732 23 MED18
56733 16 INGIND35
56734 64 IINF05
56735 46 CHIM02
56736 33 MAT01
56737 44 IINF05
56738 1 INF01
56739 54 IINF04
56740 79 CHIM02
56741 40 IINF04
56742 88 INF01
56743 55 CHIM02
56744 92 BIO10
56745 78 IINF05
56746 86 INF01
56747 48 IINF05
56748 68 AGR03
56749 89 FIS01
56750 75 IINF04
56751 89 BIO10
56752 3 AGR03
56753 96 MAT01
56754 5 CHIM02
56755 36 IINF05
56756 70 AGR03
56757 2 AGR03
56758 82 BIO10
56759 38 FIS01
56760 78 FIS01
56761 65 BIO10
56762 16 FIS01
56763 65 INGIND35
56764 27 MAT01
56765 91 MED18
56766 60 MAT01
56767 4 BIO10
56768 61 CHIM02
56769 19 IINF04
56770 89 MED18
56771 66 MAT01
56772 63 CHIM02
56773 36 FIS01
56774 72 BIO10
56775 95 IINF05
56776 56 INF01
56777 34 MAT01
56778 67 AGR03
56779 17 IINF05
56780 21 MED18
56781 3 MED18
56782 73 IINF05
56783 51 INF01
56784 58 INF01
56785 96 CHIM02
56786 43 IINF04
56787 68 BIO10
56788 57 AGR03
56789 54 FIS01
56790 12 INF01
56791 52 INF01
56792 35 MAT01
56793 9 IINF04
56794 38 FIS01
56795 92 AGR03
56796 13 INGIND35
56797 5 INGIND35
56798 100 INF01
56799 74 IINF05
56800 47 MED18
56801 22 INF01
56802 26 INGIND35
56803 49 IINF04
56804 37 BIO10
56805 5 AGR03
56806 12 IINF05
56807 49 MED18
56808 20 IINF04
56809 14 MED18
56810 26 BIO10
56811 11 FIS01
56812 56 MED18
56813 14 IINF04
56814 63 INF01
56815 9 IINF05
56816 22 CHIM02
56817 45 CHIM02
56818 55 IINF04
56819 54 INGIND35
56820 55 FIS01
56821 81 MAT01
56822 63 FIS01
56823 71 AGR03
56824 15 FIS01
56825 40 BIO10
56826 44 INGIND35
56827 65 MED18
56828 54 CHIM02
56829 64 IINF04
56830 90 INGIND35
56831 61 MED18
56832 38 IINF05
56833 13 IINF05
56834 88 INF01
56835 91 INF01
56836 18 MED18
56837 17 FIS01
56838 75 MAT01
56839 11 AGR03
56840 99 FIS01
56841 42 AGR03
56842 31 AGR03
56843 90 FIS01
56844 91 MAT01
56845 96 BIO10
56846 86 MAT01
56847 33 INF01
56848 35 MED18
56849 91 BIO10
56850 17 INGIND35
56851 5 INF01
56852 69 MED18
56853 99 IINF05
56854 74 INGIND35
56855 95 AGR03
56856 33 BIO10
56857 100 INF01
56858 82 BIO10
56859 62 FIS01
56860 16 FIS01
56861 29 MAT01
56862 94 AGR03
56863 48 INF01
56864 16 INGIND35
56865 9 AGR03
56866 3 MAT01
56867 8 MED18
56868 55 IINF04
56869 97 FIS01
56870 68 BIO10
56871 43 MED18
56872 95 INF01
56873 69 MAT01
56874 51 FIS01
56875 62 FIS01
56876 94 IINF05
56877 71 MAT01
56878 7 CHIM02
56879 7 BIO10
56880 87 IINF04
56881 85 MED18
56882 41 MED18
56883 25 INGIND35
56884 99 CHIM02
56885 27 IINF05
56886 1 IINF04
56887 63 INF01
56888 52 AGR03
56889 9 IINF05
56890 7 AGR03
56891 79 IINF05
56892 64 IINF05
56893 50 INF01
56894 49 MAT01
56895 62 IINF04
56896 74 BIO10
56897 36 MED18
56898 4 MAT01
56899 9 CHIM02
56900 49 AGR03
56901 4 IINF04
56902 21 AGR03
56903 4 IINF04
56904 91 CHIM02
56905 9 INGIND35
56906 88 CHIM02
56907 22 INGIND35
56908 50 INGIND35
56909 96 BIO10
56910 68 MED18
56911 12 INF01
56912 58 INGIND35
56913 82 BIO10
56914 29 FIS01
56915 100 IINF04
56916 95 INF01
56917 35 MED18
56918 1 BIO10
56919 93 INF01
56920 37 CHIM02
56921 75 BIO10
56922 61 CHIM02
56923 55 BIO10
56924 49 IINF04
56925 91 AGR03
56926 24 MED18
56927 52 FIS01
56928 38 IINF04
56929 8 INGIND35
56930 48 IINF05
56931 9 INF01
56932 14 INGIND35
56933 76 IINF04
56934 7 MAT01
56935 57 MAT01
56936 82 IINF04
56937 29 MED18
56938 65 IINF05
56939 44 IINF04
56940 92 AGR03
56941 23 INGIND35
56942 76 BIO10
56943 80 MED18
56944 31 MED18
56945 85 INF01
56946 73 MED18
56947 69 FIS01
56948 77 MED18
56949 71 IINF05
56950 58 IINF05
56951 10 AGR03
56952 9 CHIM02
56953 35 CHIM02
56954 90 IINF04
56955 41 BIO10
56956 71 IINF05
56957 66 MAT01
56958 45 IINF04
56959 43 MED18
56960 62 CHIM02
56961 88 FIS01
56962 42 IINF04
56963 15 MAT01
56964 93 MAT01
56965 87 AGR03
56966 98 IINF05
56967 16 AGR03
56968 21 INGIND35
56969 57 INF01
56970 27 IINF04
56971 84 AGR03
56972 58 MAT01
56973 2 INGIND35
56974 2 INGIND35
56975 34 CHIM02
56976 79 INF01
56977 65 MED18
56978 24 FIS01
56979 80 INGIND35
56980 8 INGIND35
56981 67 FIS01
56982 94 IINF05
56983 47 INGIND35
56984 93 BIO10
56985 57 MAT01
56986 83 MED18
56987 100 FIS01
56988 20 INGIND35
56989 74 INGIND35
56990 71 CHIM02
56991 48 AGR03
56992 64 IINF04
56993 7 MED18
56994 65 IINF04
56995 62 MAT01
56996 87 INGIND35
56997 79 IINF05
56998 38 BIO10
56999 93 IINF05
57000 44 INGIND35
57001 42 BIO10
57002 98 AGR03
57003 87 MED18
57004 2 INGIND35
57005 89 CHIM02
57006 50 BIO10
57007 33 IINF05
57008 61 IINF04
57009 16 INF01
57010 17 FIS01
57011 4 IINF05
57012 100 IINF05
57013 25 BIO10
57014 82 IINF05
57015 72 MAT01
57016 74 AGR03
57017 83 MAT01
57018 99 INGIND35
57019 95 INF01
57020 64 IINF04
57021 93 MED18
57022 48 CHIM02
57023 51 FIS01
57024 11 MED18
57025 25 FIS01
57026 95 INGIND35
57027 83 INGIND35
57028 71 IINF04
57029 56 INGIND35
57030 97 FIS01
57031 68 MED18
57032 68 INGIND35
57033 18 AGR03
57034 62 CHIM02
57035 95 IINF04
57036 100 AGR03
57037 80 CHIM02
57038 6 FIS01
57039 10 INGIND35
57040 87 MED18
57041 76 CHIM02
57042 92 FIS01
57043 41 AGR03
57044 65 IINF05
57045 93 MED18
57046 3 CHIM02
57047 1 CHIM02
57048 61 FIS01
57049 30 IINF05
57050 100 AGR03
57051 95 FIS01
57052 19 IINF05
57053 6 INGIND35
57054 55 MED18
57055 54 CHIM02
57056 55 MED18
57057 19 FIS01
57058 51 INGIND35
57059 23 FIS01
57060 9 IINF04
57061 36 INGIND35
57062 11 INGIND35
57063 66 MAT01
57064 79 FIS01
57065 3 INF01
57066 92 MAT01
57067 45 IINF04
57068 21 MED18
57069 50 FIS01
57070 30 IINF05
57071 4 FIS01
57072 82 IINF05
57073 18 CHIM02
57074 87 IINF05
57075 54 INGIND35
57076 3 MED18
57077 55 INF01
57078 5 FIS01
57079 49 FIS01
57080 99 INGIND35
57081 76 INF01
57082 91 MAT01
57083 100 IINF04
57084 90 MAT01
57085 44 MED18
57086 57 MED18
57087 46 INGIND35
57088 20 FIS01
57089 56 CHIM02
57090 22 CHIM02
57091 17 INGIND35
57092 70 INF01
57093 43 AGR03
57094 15 CHIM02
57095 76 FIS01
57096 87 INGIND35
57097 95 CHIM02
57098 36 FIS01
57099 78 AGR03
57100 5 INF01
57101 32 IINF04
57102 14 FIS01
57103 78 IINF05
57104 78 INF01
57105 30 FIS01
57106 36 INF01
57107 60 FIS01
57108 41 AGR03
57109 4 IINF04
57110 97 FIS01
57111 32 INGIND35
57112 12 INGIND35
57113 27 MED18
57114 63 IINF05
57115 76 BIO10
57116 4 FIS01
57117 62 BIO10
57118 51 IINF05
57119 51 BIO10
57120 51 INF01
57121 27 INF01
57122 73 BIO10
57123 47 IINF05
57124 42 AGR03
57125 50 IINF04
57126 38 MED18
57127 39 IINF04
57128 94 CHIM02
57129 84 IINF05
57130 84 MAT01
57131 7 IINF04
57132 4 INF01
57133 9 INGIND35
57134 24 INF01
57135 5 MAT01
57136 91 BIO10
57137 51 CHIM02
57138 99 FIS01
57139 56 IINF04
57140 80 INF01
57141 63 MAT01
57142 89 IINF04
57143 23 CHIM02
57144 1 INGIND35
57145 57 INGIND35
57146 15 BIO10
57147 58 IINF05
57148 52 INF01
57149 9 MED18
57150 86 BIO10
57151 60 AGR03
57152 32 MED18
57153 50 IINF04
57154 39 MED18
57155 28 MED18
57156 41 IINF04
57157 79 MAT01
57158 54 MAT01
57159 20 IINF05
57160 86 IINF05
57161 28 MAT01
57162 59 MAT01
57163 72 IINF05
57164 75 MED18
57165 41 CHIM02
57166 42 CHIM02
57167 10 IINF04
57168 24 INF01
57169 89 FIS01
57170 59 INGIND35
57171 86 AGR03
57172 88 MED18
57173 49 INF01
57174 37 MAT01
57175 56 AGR03
57176 70 FIS01
57177 9 MAT01
57178 92 MAT01
57179 54 INF01
57180 49 MED18
57181 48 FIS01
57182 4 FIS01
57183 31 IINF04
57184 26 MAT01
57185 98 CHIM02
57186 96 INGIND35
57187 86 MAT01
57188 42 INGIND35
57189 16 MED18
57190 48 BIO10
57191 25 MAT01
57192 17 IINF05
57193 49 INGIND35
57194 95 MAT01
57195 85 MED18
57196 37 IINF04
57197 65 MAT01
57198 79 MED18
57199 13 INF01
57200 77 INGIND35
57201 19 MAT01
57202 66 MAT01
57203 81 MAT01
57204 49 INGIND35
57205 31 CHIM02
57206 67 FIS01
57207 80 CHIM02
57208 56 CHIM02
57209 4 INF01
57210 64 FIS01
57211 63 MAT01
57212 42 IINF05
57213 57 IINF05
57214 7 IINF04
57215 44 AGR03
57216 30 IINF04
57217 62 AGR03
57218 11 IINF05
57219 79 FIS01
57220 73 IINF04
57221 68 IINF04
57222 70 INF01
57223 7 AGR03
57224 60 AGR03
57225 53 MAT01
57226 41 IINF04
57227 43 BIO10
57228 76 CHIM02
57229 17 CHIM02
57230 18 BIO10
57231 99 AGR03
57232 43 FIS01
57233 56 MED18
57234 92 INGIND35
57235 57 FIS01
57236 73 MED18
57237 12 IINF04
57238 62 MAT01
57239 7 INGIND35
57240 86 IINF04
57241 46 CHIM02
57242 14 BIO10
57243 38 IINF04
57244 2 BIO10
57245 89 MAT01
57246 81 IINF04
57247 44 IINF05
57248 100 AGR03
57249 75 FIS01
57250 79 AGR03
57251 28 IINF05
57252 15 BIO10
57253 18 BIO10
57254 82 AGR03
57255 34 MAT01
57256 37 INF01
57257 8 CHIM02
57258 77 INGIND35
57259 80 FIS01
57260 20 MAT01
57261 96 IINF05
57262 4 IINF05
57263 47 MED18
57264 28 MAT01
57265 21 AGR03
57266 22 INF01
57267 7 MAT01
57268 51 MAT01
57269 44 FIS01
57270 92 MAT01
57271 23 BIO10
57272 53 MAT01
57273 95 IINF05
57274 8 CHIM02
57275 12 FIS01
57276 63 IINF05
57277 49 BIO10
57278 33 IINF05
57279 71 FIS01
57280 88 AGR03
57281 92 INF01
57282 61 BIO10
57283 61 MED18
57284 28 AGR03
57285 81 AGR03
57286 84 INGIND35
57287 38 IINF05
57288 47 IINF04
57289 78 CHIM02
57290 48 MED18
57291 5 IINF05
57292 25 MAT01
57293 51 MAT01
57294 98 MAT01
57295 3 INGIND35
57296 35 MED18
57297 68 IINF05
57298 61 MAT01
57299 37 FIS01
57300 100 CHIM02
57301 21 MED18
57302 69 INF01
57303 62 BIO10
57304 88 CHIM02
57305 65 FIS01
57306 40 CHIM02
57307 32 MED18
57308 8 CHIM02
57309 15 FIS01
57310 21 IINF04
57311 15 INGIND35
57312 15 IINF05
57313 92 IINF05
57314 46 INGIND35
57315 92 INF01
57316 99 INF01
57317 9 FIS01
57318 96 MAT01
57319 65 FIS01
57320 64 CHIM02
57321 71 IINF04
57322 87 INGIND35
57323 30 IINF05
57324 64 AGR03
57325 18 FIS01
57326 85 IINF04
57327 52 INGIND35
57328 48 INF01
57329 8 MAT01
57330 88 BIO10
57331 24 CHIM02
57332 22 IINF05
57333 26 INGIND35
57334 95 IINF05
57335 87 IINF05
57336 38 INF01
57337 32 INGIND35
57338 71 INF01
57339 19 IINF04
57340 26 BIO10
57341 85 AGR03
57342 42 FIS01
57343 45 IINF05
57344 95 INGIND35
57345 15 FIS01
57346 97 BIO10
57347 61 INF01
57348 44 INF01
57349 26 INGIND35
57350 86 MED18
57351 77 FIS01
57352 35 INGIND35
57353 79 CHIM02
57354 22 BIO10
57355 77 IINF04
57356 23 INGIND35
57357 52 INF01
57358 70 IINF05
57359 59 IINF05
57360 65 AGR03
57361 16 BIO10
57362 3 INGIND35
57363 94 IINF05
57364 16 IINF05
57365 70 BIO10
57366 91 MED18
57367 37 BIO10
57368 78 AGR03
57369 63 MAT01
57370 55 MAT01
57371 85 AGR03
57372 26 MED18
57373 77 MED18
57374 41 IINF04
57375 5 AGR03
57376 72 AGR03
57377 75 BIO10
57378 47 BIO10
57379 77 INF01
57380 42 INGIND35
57381 4 FIS01
57382 53 IINF05
57383 36 BIO10
57384 98 MED18
57385 87 INF01
57386 83 IINF05
57387 29 CHIM02
57388 58 IINF05
57389 17 INGIND35
57390 18 CHIM02
57391 50 BIO10
57392 10 IINF05
57393 14 BIO10
57394 34 MAT01
57395 12 IINF04
57396 70 INGIND35
57397 55 MED18
57398 45 CHIM02
57399 11 MAT01
57400 63 IINF05
57401 50 CHIM02
57402 66 IINF04
57403 77 MED18
57404 91 INF01
57405 30 IINF05
57406 90 IINF05
57407 62 MAT01
57408 18 FIS01
57409 52 MAT01
57410 55 MAT01
57411 13 INF01
57412 3 MAT01
57413 23 INGIND35
57414 17 INGIND35
57415 71 CHIM02
57416 26 CHIM02
57417 55 AGR03
57418 19 MED18
57419 65 FIS01
57420 6 INF01
57421 99 CHIM02
57422 75 IINF05
57423 69 IINF04
57424 95 CHIM02
57425 85 CHIM02
57426 96 MAT01
57427 19 IINF05
57428 21 AGR03
57429 23 IINF05
57430 95 CHIM02
57431 5 CHIM02
57432 38 MAT01
57433 26 INF01
57434 76 AGR03
57435 12 INF01
57436 34 INGIND35
57437 80 BIO10
57438 78 IINF05
57439 28 INF01
57440 80 AGR03
57441 89 AGR03
57442 66 AGR03
57443 11 IINF05
57444 30 IINF04
57445 59 AGR03
57446 83 AGR03
57447 57 FIS01
57448 2 MAT01
57449 92 INF01
57450 66 IINF04
57451 50 MAT01
57452 81 AGR03
57453 51 IINF04
57454 99 FIS01
57455 94 CHIM02
57456 30 BIO10
57457 68 BIO10
57458 83 CHIM02
57459 94 AGR03
57460 17 MAT01
57461 53 MAT01
57462 4 AGR03
57463 61 IINF04
57464 38 IINF05
57465 20 INF01
57466 35 AGR03
57467 47 MED18
57468 62 MED18
57469 1 MAT01
57470 96 CHIM02
57471 78 AGR03
57472 7 CHIM02
57473 78 MAT01
57474 59 AGR03
57475 26 IINF04
57476 5 INF01
57477 77 MED18
57478 90 MAT01
57479 56 FIS01
57480 72 MED18
57481 87 FIS01
57482 70 AGR03
57483 73 AGR03
57484 37 AGR03
57485 16 INF01
57486 33 IINF05
57487 17 IINF05
57488 40 IINF04
57489 29 AGR03
57490 28 INF01
57491 79 BIO10
57492 61 BIO10
57493 98 MAT01
57494 58 MED18
57495 18 INGIND35
57496 55 INGIND35
57497 63 INGIND35
57498 86 MAT01
57499 37 INGIND35
57500 12 IINF04
57501 63 INGIND35
57502 34 INGIND35
57503 19 MAT01
57504 37 IINF04
57505 65 INGIND35
57506 14 INF01
57507 99 BIO10
57508 90 MED18
57509 8 FIS01
57510 8 FIS01
57511 19 AGR03
57512 51 FIS01
57513 51 BIO10
57514 93 INF01
57515 76 MED18
57516 52 INGIND35
57517 88 IINF04
57518 22 IINF04
57519 69 CHIM02
57520 26 AGR03
57521 15 MAT01
57522 55 IINF04
57523 70 FIS01
57524 75 IINF04
57525 61 INF01
57526 57 IINF05
57527 34 BIO10
57528 33 BIO10
57529 44 MAT01
57530 74 INGIND35
57531 19 IINF04
57532 58 BIO10
57533 76 CHIM02
57534 20 MAT01
57535 50 INGIND35
57536 4 AGR03
57537 81 INF01
57538 76 MAT01
57539 73 BIO10
57540 28 MAT01
57541 72 MED18
57542 52 MED18
57543 49 AGR03
57544 65 INGIND35
57545 50 MAT01
57546 66 FIS01
57547 93 BIO10
57548 79 BIO10
57549 35 IINF04
57550 9 INGIND35
57551 90 CHIM02
57552 70 BIO10
57553 78 IINF05
57554 65 CHIM02
57555 56 IINF05
57556 8 CHIM02
57557 24 CHIM02
57558 65 FIS01
57559 9 INF01
57560 36 MAT01
57561 7 MED18
57562 19 IINF05
57563 60 CHIM02
57564 15 CHIM02
57565 99 MED18
57566 41 MED18
57567 88 IINF04
57568 79 BIO10
57569 26 IINF04
57570 60 MED18
57571 36 FIS01
57572 48 INGIND35
57573 39 INF01
57574 52 AGR03
57575 83 BIO10
57576 31 MAT01
57577 41 AGR03
57578 34 AGR03
57579 13 CHIM02
57580 61 IINF04
57581 44 INF01
57582 26 CHIM02
57583 33 IINF04
57584 80 AGR03
57585 30 MAT01
57586 80 MED18
57587 15 BIO10
57588 66 IINF04
57589 64 MAT01
57590 19 INGIND35
57591 26 IINF05
57592 24 FIS01
57593 28 MAT01
57594 63 INF01
57595 1 AGR03
57596 64 INF01
57597 45 MAT01
57598 21 BIO10
57599 33 AGR03
57600 58 INF01
57601 81 INGIND35
57602 27 AGR03
57603 92 IINF04
57604 90 INF01
57605 57 CHIM02
57606 59 CHIM02
57607 29 IINF05
57608 35 MAT01
57609 46 BIO10
57610 50 FIS01
57611 71 BIO10
57612 16 INGIND35
57613 82 AGR03
57614 17 IINF05
57615 65 MAT01
57616 89 IINF05
57617 25 BIO10
57618 16 INF01
57619 3 AGR03
57620 80 MED18
57621 68 MED18
57622 17 AGR03
57623 15 FIS01
57624 40 AGR03
57625 63 IINF04
57626 90 INGIND35
57627 100 INGIND35
57628 39 MED18
57629 52 BIO10
57630 28 MED18
57631 99 CHIM02
57632 76 BIO10
57633 20 INF01
57634 7 IINF04
57635 60 AGR03
57636 36 MAT01
57637 16 MAT01
57638 71 CHIM02
57639 2 FIS01
57640 7 IINF05
57641 24 MED18
57642 14 BIO10
57643 73 INF01
57644 51 IINF04
57645 51 BIO10
57646 12 INGIND35
57647 24 AGR03
57648 67 CHIM02
57649 72 FIS01
57650 91 IINF04
57651 77 IINF04
57652 22 INF01
57653 47 IINF04
57654 24 CHIM02
57655 69 BIO10
57656 3 INGIND35
57657 63 MED18
57658 36 AGR03
57659 87 CHIM02
57660 66 BIO10
57661 74 BIO10
57662 17 IINF04
57663 78 MAT01
57664 51 MED18
57665 47 CHIM02
57666 94 INGIND35
57667 61 BIO10
57668 20 IINF04
57669 60 AGR03
57670 79 IINF04
57671 17 FIS01
57672 43 BIO10
57673 33 MAT01
57674 40 CHIM02
57675 47 BIO10
57676 86 AGR03
57677 16 IINF05
57678 55 MAT01
57679 74 MED18
57680 88 INF01
57681 27 IINF05
57682 31 INF01
57683 90 AGR03
57684 74 INGIND35
57685 92 CHIM02
57686 46 BIO10
57687 77 INF01
57688 43 CHIM02
57689 53 FIS01
57690 62 MED18
57691 59 FIS01
57692 19 IINF05
57693 100 INF01
57694 19 FIS01
57695 48 INF01
57696 89 CHIM02
57697 6 IINF05
57698 91 IINF04
57699 62 IINF04
57700 56 IINF04
57701 41 MAT01
57702 44 AGR03
57703 87 IINF04
57704 13 BIO10
57705 11 MED18
57706 36 CHIM02
57707 83 AGR03
57708 15 MED18
57709 27 CHIM02
57710 98 IINF05
57711 78 INF01
57712 19 INGIND35
57713 89 AGR03
57714 29 IINF04
57715 67 AGR03
57716 29 IINF04
57717 79 AGR03
57718 4 CHIM02
57719 13 INGIND35
57720 11 INF01
57721 99 MAT01
57722 98 FIS01
57723 95 INGIND35
57724 93 FIS01
57725 22 INF01
57726 14 MED18
57727 93 IINF04
57728 40 INGIND35
57729 88 IINF05
57730 83 MED18
57731 34 IINF04
57732 57 MAT01
57733 2 INGIND35
57734 55 IINF05
57735 58 IINF04
57736 12 MAT01
57737 87 INGIND35
57738 91 MAT01
57739 72 INGIND35
57740 41 BIO10
57741 47 CHIM02
57742 9 INF01
57743 87 MAT01
57744 7 MED18
57745 22 INGIND35
57746 26 BIO10
57747 11 IINF05
57748 79 BIO10
57749 76 MAT01
57750 88 INGIND35
57751 13 IINF04
57752 79 FIS01
57753 71 IINF05
57754 74 FIS01
57755 48 CHIM02
57756 54 INGIND35
57757 37 FIS01
57758 60 INGIND35
57759 61 INF01
57760 37 AGR03
57761 65 INF01
57762 68 INGIND35
57763 99 CHIM02
57764 95 INGIND35
57765 71 BIO10
57766 29 BIO10
57767 90 IINF05
57768 6 BIO10
57769 32 IINF05
57770 8 IINF05
57771 75 CHIM02
57772 30 BIO10
57773 2 IINF04
57774 43 BIO10
57775 35 CHIM02
57776 47 INF01
57777 41 IINF05
57778 96 MED18
57779 75 INF01
57780 83 IINF04
57781 11 AGR03
57782 54 MAT01
57783 69 IINF05
57784 8 INF01
57785 11 CHIM02
57786 31 FIS01
57787 95 BIO10
57788 20 INGIND35
57789 61 AGR03
57790 8 MED18
57791 52 BIO10
57792 41 IINF04
57793 19 FIS01
57794 85 CHIM02
57795 35 INF01
57796 100 IINF05
57797 61 IINF05
57798 48 IINF05
57799 86 AGR03
57800 4 IINF05
57801 56 INF01
57802 42 MED18
57803 25 AGR03
57804 7 IINF05
57805 10 INF01
57806 1 FIS01
57807 44 BIO10
57808 96 BIO10
57809 13 CHIM02
57810 14 IINF05
57811 40 AGR03
57812 46 CHIM02
57813 3 INF01
57814 82 FIS01
57815 59 MAT01
57816 4 INF01
57817 39 IINF05
57818 17 IINF05
57819 34 FIS01
57820 25 BIO10
57821 32 INF01
57822 53 IINF05
57823 3 CHIM02
57824 12 INF01
57825 83 MAT01
57826 59 MAT01
57827 87 MAT01
57828 8 FIS01
57829 36 IINF04
57830 19 IINF04
57831 90 FIS01
57832 1 IINF04
57833 5 FIS01
57834 13 FIS01
57835 42 MAT01
57836 61 BIO10
57837 83 FIS01
57838 47 AGR03
57839 68 CHIM02
57840 8 FIS01
57841 61 INGIND35
57842 2 CHIM02
57843 62 CHIM02
57844 54 MED18
57845 89 FIS01
57846 63 CHIM02
57847 91 INGIND35
57848 55 FIS01
57849 86 CHIM02
57850 69 IINF04
57851 18 IINF05
57852 29 CHIM02
57853 86 AGR03
57854 7 AGR03
57855 42 BIO10
57856 25 MAT01
57857 100 IINF05
57858 47 BIO10
57859 42 IINF04
57860 65 CHIM02
57861 31 MAT01
57862 61 CHIM02
57863 11 AGR03
57864 29 BIO10
57865 28 CHIM02
57866 5 IINF05
57867 36 BIO10
57868 25 MED18
57869 86 IINF05
57870 26 AGR03
57871 84 MAT01
57872 79 INGIND35
57873 1 MAT01
57874 2 IINF04
57875 68 IINF05
57876 66 IINF04
57877 68 FIS01
57878 65 BIO10
57879 87 MED18
57880 27 INF01
57881 96 BIO10
57882 43 IINF04
57883 66 IINF04
57884 35 MAT01
57885 64 IINF04
57886 14 INF01
57887 86 INGIND35
57888 5 BIO10
57889 42 AGR03
57890 59 AGR03
57891 93 INGIND35
57892 45 IINF05
57893 79 INGIND35
57894 90 MED18
57895 54 FIS01
57896 49 INF01
57897 57 AGR03
57898 51 FIS01
57899 72 MED18
57900 11 MED18
57901 46 FIS01
57902 58 MAT01
57903 8 IINF04
57904 87 IINF05
57905 98 BIO10
57906 82 BIO10
57907 47 IINF04
57908 69 INF01
57909 8 INF01
57910 4 MAT01
57911 43 INGIND35
57912 86 CHIM02
57913 51 AGR03
57914 57 IINF05
57915 15 AGR03
57916 96 CHIM02
57917 38 CHIM02
57918 16 INGIND35
57919 71 CHIM02
57920 63 IINF04
57921 76 MAT01
57922 34 FIS01
57923 74 CHIM02
57924 5 INGIND35
57925 9 INF01
57926 8 IINF04
57927 19 IINF04
57928 71 INGIND35
57929 53 FIS01
57930 50 BIO10
57931 24 IINF04
57932 48 CHIM02
57933 98 MED18
57934 17 BIO10
57935 43 FIS01
57936 65 INF01
57937 90 INF01
57938 89 CHIM02
57939 16 FIS01
57940 35 FIS01
57941 18 MED18
57942 98 MED18
57943 9 CHIM02
57944 70 INGIND35
57945 69 FIS01
57946 29 IINF05
57947 53 INGIND35
57948 85 BIO10
57949 52 MAT01
57950 65 MAT01
57951 1 BIO10
57952 100 INGIND35
57953 78 FIS01
57954 85 CHIM02
57955 23 BIO10
57956 31 BIO10
57957 56 MED18
57958 27 MED18
57959 55 INGIND35
57960 86 IINF04
57961 97 IINF04
57962 78 MED18
57963 40 BIO10
57964 39 MAT01
57965 42 IINF04
57966 70 IINF04
57967 84 INGIND35
57968 21 INF01
57969 59 BIO10
57970 53 FIS01
57971 18 BIO10
57972 73 BIO10
57973 69 AGR03
57974 53 INF01
57975 95 CHIM02
57976 38 MED18
