9949 INF01 4
72484 46 IINF04
72485 6 MAT01
72486 81 CHIM02
72487 38 IINF04
72488 3 MED18
72489 13 IINF05
72490 71 BIO10
72491 99 AGR03
72492 11 MED18
72493 9 CHIM02
72494 23 INF01
72495 12 MED18
72496 31 FIS01
72497 69 IINF05
72498 66 INF01
72499 25 MAT01
72500 65 IINF04
72501 95 INF01
72502 21 INF01
72503 16 FIS01
72504 74 MAT01
72505 88 IINF04
72506 42 MAT01
72507 27 MAT01
72508 27 IINF04
72509 8 IINF05
72510 47 IINF05
72511 73 FIS01
72512 8 INF01
72513 35 AGR03
72514 76 FIS01
72515 83 BIO10
72516 21 IINF05
72517 99 FIS01
72518 66 CHIM02
72519 63 MAT01
72520 27 INF01
72521 80 MAT01
72522 89 INGIND35
72523 96 MAT01
72524 42 BIO10
72525 29 IINF05
72526 10 MAT01
72527 28 AGR03
72528 61 IINF04
72529 52 INF01
72530 75 CHIM02
72531 80 CHIM02
72532 21 MED18
72533 58 IINF05
72534 52 BIO10
72535 49 IINF04
72536 22 AGR03
72537 51 INGIND35
72538 93 CHIM02
72539 73 MAT01
72540 57 MED18
72541 20 MAT01
72542 60 AGR03
72543 79 IINF04
72544 69 INF01
72545 56 INF01
72546 42 AGR03
72547 62 CHIM02
72548 92 INF01
72549 13 INGIND35
72550 67 IINF04
72551 57 IINF05
72552 59 FIS01
72553 30 FIS01
72554 64 IINF05
72555 50 BIO10
72556 92 MAT01
72557 85 BIO10
72558 27 INF01
72559 68 INF01
72560 88 AGR03
72561 11 MAT01
72562 34 FIS01
72563 64 MAT01
72564 19 IINF05
72565 33 AGR03
72566 14 INF01
72567 25 MED18
72568 41 CHIM02
72569 30 INGIND35
72570 28 BIO10
72571 80 FIS01
72572 68 MED18
72573 55 MED18
72574 55 CHIM02
72575 4 FIS01
72576 92 FIS01
72577 70 INF01
72578 47 INGIND35
72579 49 FIS01
72580 5 MED18
72581 36 INGIND35
72582 67 INGIND35
72583 76 IINF04
72584 76 AGR03
72585 91 FIS01
72586 2 FIS01
72587 100 IINF04
72588 30 CHIM02
72589 16 CHIM02
72590 37 FIS01
72591 3 BIO10
72592 81 CHIM02
72593 14 INGIND35
72594 58 FIS01
72595 31 IINF04
72596 86 MAT01
72597 77 INGIND35
72598 73 MAT01
72599 56 INF01
72600 89 BIO10
72601 59 AGR03
72602 98 AGR03
72603 23 CHIM02
72604 86 IINF04
72605 46 MED18
72606 70 AGR03
72607 7 AGR03
72608 32 MED18
72609 98 MAT01
72610 22 INGIND35
72611 65 INGIND35
72612 73 CHIM02
72613 36 FIS01
72614 16 BIO10
72615 50 INF01
72616 10 AGR03
72617 80 FIS01
72618 11 IINF04
72619 12 BIO10
72620 75 FIS01
72621 65 AGR03
72622 85 IINF05
72623 91 MED18
72624 94 IINF05
72625 11 AGR03
72626 63 INF01
72627 85 IINF04
72628 89 IINF04
72629 48 IINF04
72630 24 FIS01
72631 90 AGR03
72632 27 MAT01
72633 95 MAT01
72634 10 IINF05
72635 58 INGIND35
72636 89 CHIM02
72637 64 BIO10
72638 33 FIS01
72639 98 MED18
72640 63 IINF04
72641 62 IINF05
72642 23 INGIND35
72643 15 AGR03
72644 47 BIO10
72645 78 FIS01
72646 86 IINF05
72647 14 INGIND35
72648 35 IINF04
72649 98 BIO10
72650 63 IINF05
72651 62 BIO10
72652 67 INF01
72653 32 INF01
72654 88 AGR03
72655 69 IINF05
72656 5 FIS01
72657 11 INF01
72658 50 IINF04
72659 53 MED18
72660 22 AGR03
72661 23 MED18
72662 17 CHIM02
72663 7 MED18
72664 46 FIS01
72665 54 BIO10
72666 1 MAT01
72667 3 INGIND35
72668 27 IINF05
72669 82 AGR03
72670 61 BIO10
72671 42 IINF05
72672 54 INF01
72673 12 IINF04
72674 76 MAT01
72675 7 BIO10
72676 99 BIO10
72677 92 MED18
72678 12 INGIND35
72679 93 MED18
72680 96 BIO10
72681 23 IINF04
72682 77 MED18
72683 75 IINF04
72684 62 BIO10
72685 74 AGR03
72686 100 BIO10
72687 55 FIS01
72688 60 INGIND35
72689 22 INF01
72690 34 BIO10
72691 4 INF01
72692 57 MAT01
72693 95 IINF05
72694 16 INGIND35
72695 83 INGIND35
72696 75 MAT01
72697 67 BIO10
72698 2 INGIND35
72699 51 IINF04
72700 9 CHIM02
72701 100 INGIND35
72702 63 IINF05
72703 16 BIO10
72704 95 INGIND35
72705 23 INGIND35
72706 22 IINF05
72707 59 CHIM02
72708 43 CHIM02
72709 66 IINF05
72710 81 MED18
72711 32 INF01
72712 83 INF01
72713 62 CHIM02
72714 76 INGIND35
72715 76 IINF04
72716 21 FIS01
72717 88 INF01
72718 72 INF01
72719 69 IINF04
72720 95 IINF04
72721 16 BIO10
72722 88 IINF04
72723 1 CHIM02
72724 99 MED18
72725 31 FIS01
72726 35 MAT01
72727 65 IINF04
72728 50 BIO10
72729 78 BIO10
72730 91 INF01
72731 14 INF01
72732 95 IINF04
72733 53 INF01
72734 15 CHIM02
72735 98 MAT01
72736 53 MAT01
72737 73 IINF05
72738 37 BIO10
72739 43 CHIM02
72740 20 IINF04
72741 33 FIS01
72742 91 INGIND35
72743 64 IINF04
72744 34 AGR03
72745 36 FIS01
72746 23 AGR03
72747 74 CHIM02
72748 85 MAT01
72749 49 MAT01
72750 47 CHIM02
72751 7 CHIM02
72752 81 MED18
72753 47 MAT01
72754 7 FIS01
72755 34 BIO10
72756 38 AGR03
72757 18 IINF05
72758 23 MAT01
72759 100 INF01
72760 15 IINF04
72761 60 FIS01
72762 62 MED18
72763 46 CHIM02
72764 54 IINF04
72765 35 MAT01
72766 19 CHIM02
72767 56 FIS01
72768 55 INF01
72769 30 MAT01
72770 63 BIO10
72771 68 MAT01
72772 46 MED18
72773 49 IINF05
72774 10 IINF05
72775 90 CHIM02
72776 65 AGR03
72777 89 AGR03
72778 70 AGR03
72779 47 INGIND35
72780 35 BIO10
72781 3 INF01
72782 73 FIS01
72783 8 AGR03
72784 18 MAT01
72785 58 CHIM02
72786 75 MAT01
72787 38 MED18
72788 76 BIO10
72789 1 BIO10
72790 63 IINF04
72791 61 INF01
72792 90 MAT01
72793 55 INF01
72794 28 MAT01
72795 46 INGIND35
72796 12 FIS01
72797 55 MED18
72798 76 IINF05
72799 98 MED18
72800 13 IINF04
72801 48 INF01
72802 89 MED18
72803 58 IINF04
72804 85 INF01
72805 15 INGIND35
72806 68 CHIM02
72807 5 FIS01
72808 44 MAT01
72809 8 CHIM02
72810 14 FIS01
72811 14 MED18
72812 34 MAT01
72813 51 BIO10
72814 17 CHIM02
72815 40 AGR03
72816 49 BIO10
72817 45 CHIM02
72818 100 MAT01
72819 20 MED18
72820 63 MAT01
72821 93 IINF04
72822 76 FIS01
72823 77 BIO10
72824 52 MED18
72825 49 FIS01
72826 87 IINF05
72827 55 MED18
72828 50 MED18
72829 34 AGR03
72830 40 IINF04
72831 14 INF01
72832 75 IINF04
72833 75 INGIND35
72834 79 AGR03
72835 33 IINF04
72836 95 MED18
72837 62 MED18
72838 30 IINF05
72839 46 BIO10
72840 71 IINF04
72841 73 IINF05
72842 40 MAT01
72843 89 AGR03
72844 83 BIO10
72845 70 FIS01
72846 91 IINF05
72847 57 BIO10
72848 4 MED18
72849 55 BIO10
72850 86 AGR03
72851 52 IINF05
72852 59 INGIND35
72853 17 MAT01
72854 63 INF01
72855 60 IINF05
72856 47 IINF05
72857 47 IINF04
72858 40 CHIM02
72859 59 INGIND35
72860 7 MAT01
72861 9 IINF04
72862 64 IINF04
72863 13 BIO10
72864 42 CHIM02
72865 84 CHIM02
72866 13 IINF05
72867 77 INGIND35
72868 91 FIS01
72869 1 BIO10
72870 95 BIO10
72871 6 INF01
72872 40 BIO10
72873 40 INF01
72874 21 FIS01
72875 35 CHIM02
72876 34 IINF05
72877 40 FIS01
72878 38 IINF05
72879 26 MED18
72880 46 INF01
72881 94 INGIND35
72882 49 AGR03
72883 6 AGR03
72884 54 MED18
72885 5 BIO10
72886 98 IINF05
72887 41 AGR03
72888 43 IINF04
72889 21 INGIND35
72890 31 AGR03
72891 92 IINF04
72892 34 INF01
72893 66 MAT01
72894 35 MED18
72895 58 FIS01
72896 39 FIS01
72897 55 MED18
72898 11 CHIM02
72899 36 INF01
72900 56 INF01
72901 69 MAT01
72902 29 CHIM02
72903 95 IINF05
72904 98 MAT01
72905 79 CHIM02
72906 36 INF01
72907 5 INF01
72908 34 IINF04
72909 72 INF01
72910 26 INGIND35
72911 28 INGIND35
72912 52 IINF04
72913 53 AGR03
72914 88 MAT01
72915 22 FIS01
72916 76 INGIND35
72917 46 FIS01
72918 42 INGIND35
72919 55 MAT01
72920 26 IINF05
72921 77 INGIND35
72922 50 INF01
72923 82 INF01
72924 2 CHIM02
72925 72 IINF05
72926 13 INF01
72927 27 BIO10
72928 74 BIO10
72929 66 CHIM02
72930 5 AGR03
72931 68 IINF05
72932 18 IINF04
72933 79 BIO10
72934 61 MED18
72935 41 MAT01
72936 53 INGIND35
72937 47 BIO10
72938 20 MED18
72939 36 MED18
72940 31 CHIM02
72941 4 AGR03
72942 65 AGR03
72943 86 MED18
72944 98 IINF05
72945 58 IINF04
72946 10 FIS01
72947 4 INF01
72948 32 BIO10
72949 77 CHIM02
72950 63 IINF04
72951 9 AGR03
72952 5 BIO10
72953 11 IINF04
72954 1 MED18
72955 36 CHIM02
72956 66 MED18
72957 96 MAT01
72958 18 MAT01
72959 42 MAT01
72960 39 FIS01
72961 87 CHIM02
72962 17 INGIND35
72963 20 CHIM02
72964 82 AGR03
72965 45 FIS01
72966 8 INF01
72967 28 MAT01
72968 84 MED18
72969 42 IINF05
72970 71 IINF04
72971 90 CHIM02
72972 63 INF01
72973 73 AGR03
72974 28 IINF04
72975 30 IINF04
72976 32 IINF04
72977 8 INF01
72978 45 MAT01
72979 11 MED18
72980 79 MED18
72981 42 IINF05
72982 2 BIO10
72983 66 MAT01
72984 21 BIO10
72985 26 INF01
72986 12 BIO10
72987 64 IINF04
72988 21 INF01
72989 95 IINF04
72990 48 IINF04
72991 41 AGR03
72992 93 FIS01
72993 55 MED18
72994 31 IINF04
72995 34 INGIND35
72996 37 BIO10
72997 3 CHIM02
72998 68 AGR03
72999 28 CHIM02
73000 85 AGR03
73001 63 AGR03
73002 98 INF01
73003 64 CHIM02
73004 33 AGR03
73005 81 IINF05
73006 32 FIS01
73007 82 MAT01
73008 42 IINF05
73009 77 IINF05
73010 78 INF01
73011 7 CHIM02
73012 16 MED18
73013 57 INF01
73014 56 BIO10
73015 16 CHIM02
73016 51 CHIM02
73017 43 INF01
73018 34 INGIND35
73019 39 CHIM02
73020 48 MED18
73021 17 MED18
73022 42 INF01
73023 34 MED18
73024 42 AGR03
73025 88 IINF04
73026 54 AGR03
73027 48 AGR03
73028 28 INF01
73029 14 IINF05
73030 31 BIO10
73031 91 INGIND35
73032 6 INGIND35
73033 16 AGR03
73034 19 MAT01
73035 88 IINF04
73036 52 AGR03
73037 80 MED18
73038 60 IINF04
73039 40 CHIM02
73040 26 MAT01
73041 40 CHIM02
73042 77 AGR03
73043 33 MED18
73044 95 IINF05
73045 90 MAT01
73046 37 BIO10
73047 97 MAT01
73048 52 INF01
73049 6 BIO10
73050 17 IINF05
73051 5 IINF05
73052 53 CHIM02
73053 94 MAT01
73054 92 MAT01
73055 20 INF01
73056 33 IINF05
73057 66 MED18
73058 37 INGIND35
73059 52 FIS01
73060 7 IINF04
73061 70 INGIND35
73062 87 CHIM02
73063 95 CHIM02
73064 73 MED18
73065 37 IINF04
73066 58 CHIM02
73067 21 INGIND35
73068 87 CHIM02
73069 94 IINF04
73070 29 IINF04
73071 70 CHIM02
73072 94 IINF05
73073 3 MED18
73074 24 INGIND35
73075 14 CHIM02
73076 85 MAT01
73077 62 IINF05
73078 22 CHIM02
73079 76 INF01
73080 54 AGR03
73081 3 CHIM02
73082 79 IINF05
73083 95 INF01
73084 14 MED18
73085 87 IINF05
73086 44 AGR03
73087 43 CHIM02
73088 96 MED18
73089 39 INF01
73090 47 INF01
73091 13 AGR03
73092 9 INGIND35
73093 86 INF01
73094 51 BIO10
73095 53 INGIND35
73096 17 FIS01
73097 53 MED18
73098 72 MED18
73099 86 CHIM02
73100 30 MED18
73101 7 CHIM02
73102 23 IINF05
73103 85 INGIND35
73104 34 IINF05
73105 53 INF01
73106 40 CHIM02
73107 40 INGIND35
73108 73 CHIM02
73109 19 MAT01
73110 10 CHIM02
73111 2 MED18
73112 27 FIS01
73113 58 INGIND35
73114 37 CHIM02
73115 58 IINF05
73116 88 CHIM02
73117 24 INGIND35
73118 71 INGIND35
73119 91 INF01
73120 54 FIS01
73121 31 MED18
73122 51 INF01
73123 29 CHIM02
73124 91 AGR03
73125 11 MED18
73126 24 FIS01
73127 85 INGIND35
73128 25 AGR03
73129 27 BIO10
73130 59 IINF05
73131 94 FIS01
73132 16 INGIND35
73133 88 IINF04
73134 65 FIS01
73135 92 INF01
73136 97 MAT01
73137 90 AGR03
73138 41 FIS01
73139 4 IINF05
73140 85 CHIM02
73141 20 IINF05
73142 79 FIS01
73143 43 AGR03
73144 73 CHIM02
73145 47 BIO10
73146 46 INF01
73147 52 AGR03
73148 68 IINF04
73149 60 MED18
73150 11 MAT01
73151 37 INF01
73152 84 IINF04
73153 25 MED18
73154 82 MAT01
73155 56 MED18
73156 9 MED18
73157 71 INGIND35
73158 48 AGR03
73159 98 IINF04
73160 44 BIO10
73161 30 FIS01
73162 38 FIS01
73163 54 IINF04
73164 98 IINF04
73165 19 AGR03
73166 53 INGIND35
73167 1 MED18
73168 60 BIO10
73169 48 IINF04
73170 11 MED18
73171 18 INGIND35
73172 83 MED18
73173 81 MAT01
73174 89 INF01
73175 65 AGR03
73176 26 INF01
73177 38 FIS01
73178 50 INGIND35
73179 18 BIO10
73180 81 AGR03
73181 58 BIO10
73182 39 IINF05
73183 85 MAT01
73184 14 MED18
73185 92 MED18
73186 10 BIO10
73187 23 IINF05
73188 39 MAT01
73189 63 INF01
73190 50 MED18
73191 43 INF01
73192 57 INGIND35
73193 59 AGR03
73194 7 INGIND35
73195 19 CHIM02
73196 77 MAT01
73197 97 IINF04
73198 89 AGR03
73199 41 IINF05
73200 84 CHIM02
73201 94 INF01
73202 22 BIO10
73203 76 BIO10
73204 40 MAT01
73205 84 IINF05
73206 50 INGIND35
73207 11 AGR03
73208 31 BIO10
73209 35 MAT01
73210 48 INGIND35
73211 86 IINF04
73212 64 BIO10
73213 71 IINF05
73214 49 IINF04
73215 42 BIO10
73216 17 MAT01
73217 66 INGIND35
73218 31 FIS01
73219 61 CHIM02
73220 1 AGR03
73221 52 AGR03
73222 13 CHIM02
73223 56 BIO10
73224 16 AGR03
73225 15 IINF04
73226 9 FIS01
73227 44 MED18
73228 73 INGIND35
73229 47 IINF05
73230 79 INF01
73231 90 BIO10
73232 98 BIO10
73233 4 MAT01
73234 48 FIS01
73235 9 IINF04
73236 13 FIS01
73237 66 MED18
73238 31 INF01
73239 82 IINF05
73240 58 AGR03
73241 7 IINF04
73242 15 BIO10
73243 92 CHIM02
73244 44 MED18
73245 72 IINF05
73246 3 AGR03
73247 71 IINF05
73248 9 CHIM02
73249 61 MED18
73250 54 FIS01
73251 34 INF01
73252 54 MAT01
73253 15 INF01
73254 76 INF01
73255 56 INGIND35
73256 2 CHIM02
73257 87 IINF04
73258 6 IINF04
73259 24 FIS01
73260 39 CHIM02
73261 97 INF01
73262 82 CHIM02
73263 36 IINF05
73264 33 MED18
73265 95 CHIM02
73266 84 IINF05
73267 99 FIS01
73268 100 MAT01
73269 75 CHIM02
73270 76 INGIND35
73271 11 FIS01
73272 72 INGIND35
73273 80 IINF05
73274 61 INF01
73275 84 INF01
73276 24 IINF05
73277 59 IINF04
73278 8 AGR03
73279 90 INGIND35
73280 6 MAT01
73281 7 INGIND35
73282 42 CHIM02
73283 6 CHIM02
73284 85 INGIND35
73285 22 INF01
73286 86 CHIM02
73287 5 INGIND35
73288 100 AGR03
73289 17 MAT01
73290 43 CHIM02
73291 8 IINF05
73292 97 INF01
73293 97 MED18
73294 38 IINF05
73295 99 CHIM02
73296 57 INGIND35
73297 25 INF01
73298 36 AGR03
73299 83 AGR03
73300 7 AGR03
73301 72 MED18
73302 100 IINF04
73303 94 INF01
73304 35 INGIND35
73305 68 AGR03
73306 73 INF01
73307 98 BIO10
73308 23 IINF04
73309 90 MED18
73310 43 INF01
73311 31 BIO10
73312 54 BIO10
73313 66 MED18
73314 66 IINF04
73315 5 MAT01
73316 65 INGIND35
73317 39 MED18
73318 64 BIO10
73319 1 FIS01
73320 76 CHIM02
73321 34 IINF05
73322 36 MAT01
73323 96 CHIM02
73324 12 INGIND35
73325 14 MED18
73326 13 IINF05
73327 2 AGR03
73328 88 INF01
73329 92 IINF04
73330 97 IINF04
73331 86 MAT01
73332 54 MAT01
73333 43 MAT01
73334 23 INGIND35
73335 51 IINF05
73336 49 MED18
73337 54 INGIND35
73338 89 FIS01
73339 75 MAT01
73340 100 AGR03
73341 31 BIO10
73342 23 CHIM02
73343 48 BIO10
73344 26 CHIM02
73345 79 INF01
73346 60 CHIM02
73347 12 IINF04
73348 68 BIO10
73349 73 BIO10
73350 78 BIO10
73351 60 FIS01
73352 13 INF01
73353 67 INGIND35
73354 68 AGR03
73355 85 FIS01
73356 84 CHIM02
73357 100 CHIM02
73358 41 INGIND35
73359 87 MED18
73360 32 MAT01
73361 39 MAT01
73362 37 INF01
73363 73 INF01
73364 38 INGIND35
73365 61 MED18
73366 14 IINF05
73367 88 INF01
73368 82 CHIM02
73369 69 IINF05
73370 88 INF01
73371 82 IINF05
73372 3 AGR03
73373 92 INGIND35
73374 51 INGIND35
73375 14 FIS01
73376 28 INF01
73377 46 FIS01
73378 26 AGR03
73379 85 AGR03
73380 29 FIS01
73381 6 FIS01
73382 57 FIS01
73383 35 MAT01
73384 49 MED18
73385 15 MAT01
73386 65 INF01
73387 13 BIO10
73388 67 IINF05
73389 18 CHIM02
73390 85 CHIM02
73391 95 FIS01
73392 41 FIS01
73393 39 CHIM02
73394 88 INGIND35
73395 14 MAT01
73396 77 INF01
73397 94 AGR03
73398 51 MAT01
73399 9 BIO10
73400 41 AGR03
73401 28 IINF04
73402 86 BIO10
73403 60 MED18
73404 47 CHIM02
73405 3 INGIND35
73406 1 FIS01
73407 60 AGR03
73408 78 INGIND35
73409 31 AGR03
73410 86 IINF05
73411 9 FIS01
73412 96 INGIND35
73413 54 INF01
73414 24 FIS01
73415 22 MED18
73416 94 INGIND35
73417 90 IINF05
73418 25 MAT01
73419 6 FIS01
73420 71 CHIM02
73421 10 AGR03
73422 2 INGIND35
73423 23 BIO10
73424 74 AGR03
73425 89 CHIM02
73426 13 FIS01
73427 88 MED18
73428 41 BIO10
73429 50 IINF04
73430 39 MAT01
73431 92 INGIND35
73432 66 CHIM02
73433 58 INF01
73434 15 INGIND35
73435 13 INGIND35
73436 67 INF01
73437 21 IINF04
73438 14 FIS01
73439 34 AGR03
73440 45 AGR03
73441 73 AGR03
73442 30 FIS01
73443 49 AGR03
73444 49 INF01
73445 57 CHIM02
73446 66 BIO10
73447 11 INGIND35
73448 64 IINF04
73449 20 MED18
73450 27 MED18
73451 16 MAT01
73452 63 FIS01
73453 66 AGR03
73454 90 FIS01
73455 64 CHIM02
73456 63 FIS01
73457 48 AGR03
73458 81 BIO10
73459 84 IINF05
73460 95 BIO10
73461 93 IINF05
73462 34 INF01
73463 15 INF01
73464 25 IINF04
73465 79 MAT01
73466 56 MED18
73467 50 IINF04
73468 85 INF01
73469 75 INGIND35
73470 72 MAT01
73471 6 BIO10
73472 27 MAT01
73473 25 INGIND35
73474 73 FIS01
73475 97 IINF04
73476 26 MAT01
73477 60 BIO10
73478 49 INGIND35
73479 16 INGIND35
73480 16 INF01
73481 71 INF01
73482 92 INF01
73483 66 MED18
73484 82 IINF05
73485 32 INGIND35
73486 43 IINF04
73487 74 BIO10
73488 13 FIS01
73489 6 BIO10
73490 16 INGIND35
73491 34 MAT01
73492 31 BIO10
73493 86 CHIM02
73494 94 MED18
73495 18 MAT01
73496 13 CHIM02
73497 92 IINF04
73498 99 IINF05
73499 92 MED18
73500 11 MAT01
73501 57 INF01
73502 63 INF01
73503 14 IINF04
73504 88 INGIND35
73505 88 AGR03
73506 82 FIS01
73507 62 AGR03
73508 63 FIS01
73509 66 IINF05
73510 2 INF01
73511 66 CHIM02
73512 92 INGIND35
73513 15 MAT01
73514 89 MED18
73515 64 CHIM02
73516 69 MED18
73517 68 INF01
73518 55 FIS01
73519 72 AGR03
73520 9 IINF05
73521 28 FIS01
73522 34 IINF05
73523 60 AGR03
73524 4 IINF04
73525 36 FIS01
73526 98 BIO10
73527 2 MAT01
73528 42 MAT01
73529 35 MED18
73530 87 MAT01
73531 20 MAT01
73532 66 MED18
73533 27 IINF04
73534 9 CHIM02
73535 51 MAT01
73536 79 BIO10
73537 77 INF01
73538 62 IINF05
73539 80 CHIM02
73540 94 INGIND35
73541 26 IINF04
73542 92 CHIM02
73543 24 MAT01
73544 32 IINF05
73545 50 MED18
73546 48 INF01
73547 58 AGR03
73548 79 FIS01
73549 87 CHIM02
73550 84 IINF05
73551 31 MED18
73552 84 MED18
73553 27 MAT01
73554 53 MED18
73555 87 FIS01
73556 78 IINF05
73557 30 INGIND35
73558 77 MAT01
73559 100 INGIND35
73560 64 AGR03
73561 63 BIO10
73562 2 IINF05
73563 4 CHIM02
73564 67 MAT01
73565 41 IINF05
73566 43 IINF04
73567 11 MED18
73568 96 INGIND35
73569 46 IINF04
73570 18 IINF04
73571 45 INF01
73572 61 INGIND35
73573 50 AGR03
73574 76 INGIND35
73575 57 MAT01
73576 13 CHIM02
73577 38 FIS01
73578 39 INGIND35
73579 35 INF01
73580 42 IINF05
73581 39 MED18
73582 15 AGR03
73583 23 FIS01
73584 5 IINF04
73585 23 MED18
73586 18 INF01
73587 89 IINF05
73588 64 IINF05
73589 30 IINF05
73590 99 IINF05
73591 15 MAT01
73592 19 BIO10
73593 84 INF01
73594 64 INF01
73595 9 AGR03
73596 76 INF01
73597 29 IINF05
73598 90 FIS01
73599 33 AGR03
73600 69 IINF04
73601 16 IINF05
73602 42 IINF04
73603 73 CHIM02
73604 76 IINF04
73605 93 INF01
73606 97 CHIM02
73607 57 MED18
73608 11 IINF04
73609 90 FIS01
73610 97 MAT01
73611 88 INGIND35
73612 50 MAT01
73613 68 INF01
73614 47 IINF05
73615 80 IINF04
73616 22 MAT01
73617 63 FIS01
73618 60 INGIND35
73619 12 INF01
73620 5 MED18
73621 72 IINF04
73622 72 CHIM02
73623 27 BIO10
73624 70 INGIND35
73625 2 FIS01
73626 77 IINF04
73627 84 IINF04
73628 26 MAT01
73629 35 IINF04
73630 95 IINF04
73631 2 MAT01
73632 26 INGIND35
73633 43 MED18
73634 49 AGR03
73635 79 INF01
73636 62 IINF05
73637 2 FIS01
73638 29 AGR03
73639 54 CHIM02
73640 17 IINF05
73641 51 CHIM02
73642 11 BIO10
73643 22 MED18
73644 97 FIS01
73645 6 IINF04
73646 35 AGR03
73647 11 AGR03
73648 96 MAT01
73649 1 FIS01
73650 24 IINF04
73651 90 MAT01
73652 32 INGIND35
73653 89 IINF04
73654 96 BIO10
73655 12 CHIM02
73656 33 CHIM02
73657 9 MAT01
73658 85 AGR03
73659 35 INGIND35
73660 37 MAT01
73661 1 INGIND35
73662 91 BIO10
73663 40 INGIND35
73664 11 INGIND35
73665 5 FIS01
73666 56 INGIND35
73667 53 IINF05
73668 48 CHIM02
73669 79 AGR03
73670 46 AGR03
73671 15 CHIM02
73672 90 MED18
73673 46 INGIND35
73674 70 MED18
73675 47 INGIND35
73676 45 AGR03
73677 76 INF01
73678 86 FIS01
73679 95 MED18
73680 43 MED18
73681 30 CHIM02
73682 80 INGIND35
73683 76 FIS01
73684 82 INGIND35
73685 88 INGIND35
73686 93 AGR03
73687 22 BIO10
73688 51 MED18
73689 72 INGIND35
73690 51 MAT01
73691 1 IINF04
73692 8 INF01
73693 91 BIO10
73694 5 FIS01
73695 83 IINF05
73696 41 CHIM02
73697 81 BIO10
73698 61 IINF04
73699 54 BIO10
73700 14 BIO10
73701 72 MED18
73702 76 CHIM02
73703 33 INGIND35
73704 62 MED18
73705 34 IINF05
73706 89 IINF04
73707 27 INF01
73708 15 IINF04
73709 37 IINF04
73710 85 BIO10
73711 79 AGR03
73712 25 FIS01
73713 97 MAT01
73714 7 INF01
73715 96 INF01
73716 75 INF01
73717 12 INF01
73718 81 FIS01
73719 80 MAT01
73720 43 MAT01
73721 11 IINF05
73722 45 INGIND35
73723 49 BIO10
73724 85 INGIND35
73725 59 IINF04
73726 49 MAT01
73727 98 INF01
73728 28 MAT01
73729 53 IINF04
73730 97 CHIM02
73731 26 MED18
73732 9 INF01
73733 54 INGIND35
73734 46 IINF05
73735 45 IINF05
73736 59 CHIM02
73737 49 CHIM02
73738 21 BIO10
73739 59 BIO10
73740 34 IINF04
73741 41 MED18
73742 87 INF01
73743 82 FIS01
73744 69 MAT01
73745 49 FIS01
73746 50 BIO10
73747 50 IINF04
73748 97 MAT01
73749 55 INF01
73750 97 MAT01
73751 53 AGR03
73752 96 BIO10
73753 28 INGIND35
73754 36 FIS01
73755 14 IINF05
73756 95 AGR03
73757 45 FIS01
73758 20 INGIND35
73759 43 AGR03
73760 4 INF01
73761 31 IINF05
73762 25 IINF05
73763 86 BIO10
73764 94 IINF05
73765 76 CHIM02
73766 15 IINF04
73767 41 IINF04
73768 63 FIS01
73769 53 AGR03
73770 43 INGIND35
73771 75 CHIM02
73772 18 MAT01
73773 3 CHIM02
73774 53 INF01
73775 31 IINF05
73776 52 FIS01
73777 94 BIO10
73778 71 INGIND35
73779 23 CHIM02
73780 34 IINF04
73781 2 CHIM02
73782 25 BIO10
73783 81 FIS01
73784 48 BIO10
73785 38 INF01
73786 58 BIO10
73787 68 MAT01
73788 80 MED18
73789 25 CHIM02
73790 21 MED18
73791 6 BIO10
73792 86 FIS01
73793 62 INF01
73794 10 FIS01
73795 49 INF01
73796 98 BIO10
73797 32 IINF04
73798 28 IINF04
73799 3 FIS01
73800 68 MED18
73801 87 INGIND35
73802 34 INGIND35
73803 81 FIS01
73804 21 BIO10
73805 5 CHIM02
73806 6 IINF04
73807 1 AGR03
73808 56 CHIM02
73809 63 CHIM02
73810 6 IINF05
73811 25 INGIND35
73812 37 FIS01
73813 17 INGIND35
73814 54 IINF05
73815 74 CHIM02
73816 41 AGR03
73817 39 IINF05
73818 15 CHIM02
73819 67 INGIND35
73820 7 IINF05
73821 73 BIO10
73822 2 MAT01
73823 4 AGR03
73824 91 FIS01
73825 17 BIO10
73826 6 FIS01
73827 85 MED18
73828 90 CHIM02
73829 83 AGR03
73830 85 IINF04
73831 95 INGIND35
73832 54 INGIND35
73833 57 MAT01
73834 95 FIS01
73835 71 MED18
73836 71 CHIM02
73837 24 IINF05
73838 16 BIO10
73839 91 MED18
73840 65 MED18
73841 7 INF01
73842 90 MAT01
73843 95 INF01
73844 10 IINF04
73845 25 INGIND35
73846 91 MAT01
73847 36 CHIM02
73848 13 BIO10
73849 78 BIO10
73850 99 IINF05
73851 22 BIO10
73852 58 AGR03
73853 26 IINF05
73854 30 INGIND35
73855 78 MAT01
73856 83 BIO10
73857 16 AGR03
73858 81 CHIM02
73859 40 IINF05
73860 95 CHIM02
73861 57 MED18
73862 20 CHIM02
73863 6 CHIM02
73864 63 MED18
73865 55 MED18
73866 53 CHIM02
73867 15 INGIND35
73868 74 INF01
73869 80 AGR03
73870 3 FIS01
73871 83 BIO10
73872 60 INGIND35
73873 28 BIO10
73874 18 INGIND35
73875 61 CHIM02
73876 73 MED18
73877 75 MAT01
73878 73 INF01
73879 39 IINF04
73880 85 INGIND35
