8356 INF01 1
65084 75 FIS01
65085 53 BIO10
65086 19 FIS01
65087 15 IINF05
65088 84 INF01
65089 32 MED18
65090 22 INGIND35
65091 60 AGR03
65092 65 AGR03
65093 76 INGIND35
65094 83 CHIM02
65095 31 MED18
65096 36 MAT01
65097 71 FIS01
65098 8 INGIND35
65099 3 BIO10
65100 38 MED18
65101 28 BIO10
65102 60 IINF05
65103 13 AGR03
65104 90 INF01
65105 58 CHIM02
65106 71 IINF05
65107 27 AGR03
65108 43 MED18
65109 27 CHIM02
65110 56 IINF05
65111 32 IINF04
65112 52 AGR03
65113 47 MAT01
65114 32 MAT01
65115 44 IINF04
65116 98 MED18
65117 45 AGR03
65118 5 MAT01
65119 12 IINF04
65120 77 AGR03
65121 66 AGR03
65122 34 INF01
65123 88 FIS01
65124 18 FIS01
65125 37 INF01
65126 69 INGIND35
65127 9 FIS01
65128 34 INF01
65129 78 IINF04
65130 3 INF01
65131 67 IINF04
65132 40 MAT01
65133 43 CHIM02
65134 99 FIS01
65135 45 FIS01
65136 77 BIO10
65137 40 INF01
65138 78 CHIM02
65139 70 MED18
65140 45 FIS01
65141 29 INF01
65142 89 IINF05
65143 15 MED18
65144 70 FIS01
65145 75 IINF05
65146 74 MED18
65147 100 MED18
65148 61 CHIM02
65149 62 INF01
65150 67 IINF05
65151 15 IINF04
65152 54 IINF05
65153 64 MED18
65154 15 FIS01
65155 17 IINF05
65156 46 IINF05
65157 94 INF01
65158 55 AGR03
65159 69 AGR03
65160 26 IINF04
65161 47 IINF04
65162 33 FIS01
65163 58 IINF04
65164 29 IINF04
65165 21 MAT01
65166 7 AGR03
65167 75 AGR03
65168 52 CHIM02
65169 82 FIS01
65170 66 MED18
65171 81 IINF04
65172 11 IINF04
65173 83 MED18
65174 50 MAT01
65175 47 FIS01
65176 88 FIS01
65177 45 INGIND35
65178 12 INGIND35
65179 57 MED18
65180 81 INGIND35
65181 6 MAT01
65182 93 MAT01
65183 72 MED18
65184 13 IINF04
65185 33 AGR03
65186 9 INGIND35
65187 30 BIO10
65188 72 IINF04
65189 40 MAT01
65190 100 MAT01
65191 16 CHIM02
65192 64 IINF04
65193 54 CHIM02
65194 34 INGIND35
65195 20 IINF04
65196 61 INF01
65197 5 MED18
65198 25 MAT01
65199 50 CHIM02
65200 91 IINF05
65201 41 FIS01
65202 76 MAT01
65203 41 FIS01
65204 65 IINF04
65205 49 FIS01
65206 48 CHIM02
65207 4 IINF05
65208 5 CHIM02
65209 25 BIO10
65210 12 IINF05
65211 85 CHIM02
65212 14 MAT01
65213 48 MED18
65214 44 MAT01
65215 26 MED18
65216 43 BIO10
65217 97 IINF05
65218 65 INF01
65219 75 MAT01
65220 18 IINF05
65221 11 IINF04
65222 4 IINF05
65223 6 IINF05
65224 96 BIO10
65225 7 MED18
65226 81 INGIND35
65227 91 IINF05
65228 43 MAT01
65229 10 MED18
65230 92 INGIND35
65231 22 CHIM02
65232 57 IINF04
65233 52 IINF04
65234 64 INGIND35
65235 41 FIS01
65236 9 INF01
65237 30 IINF04
65238 20 INF01
65239 98 BIO10
65240 16 INF01
65241 31 IINF04
65242 30 IINF05
65243 92 INF01
65244 77 CHIM02
65245 84 INF01
65246 70 MED18
65247 26 FIS01
65248 57 FIS01
65249 41 FIS01
65250 11 IINF04
65251 81 FIS01
65252 16 BIO10
65253 81 INF01
65254 53 IINF05
65255 58 FIS01
65256 67 CHIM02
65257 3 BIO10
65258 61 IINF05
65259 35 INF01
65260 51 BIO10
65261 77 CHIM02
65262 10 AGR03
65263 83 INF01
65264 75 CHIM02
65265 41 MAT01
65266 28 INGIND35
65267 10 AGR03
65268 58 AGR03
65269 4 IINF05
65270 40 MAT01
65271 26 INF01
65272 88 INGIND35
65273 43 MAT01
65274 42 BIO10
65275 50 IINF04
65276 79 INF01
65277 30 INGIND35
65278 97 BIO10
65279 100 INGIND35
65280 70 AGR03
65281 26 MAT01
65282 41 MAT01
65283 94 MED18
65284 25 IINF05
65285 66 MAT01
65286 65 FIS01
65287 5 IINF05
65288 55 AGR03
65289 92 FIS01
65290 64 MAT01
65291 78 CHIM02
65292 18 INGIND35
65293 86 INGIND35
65294 23 INGIND35
65295 88 FIS01
65296 68 MAT01
65297 94 INGIND35
65298 29 FIS01
65299 38 IINF05
65300 89 INF01
65301 7 INF01
65302 92 MED18
65303 59 IINF04
65304 14 AGR03
65305 65 AGR03
65306 25 AGR03
65307 18 FIS01
65308 71 MAT01
65309 32 INF01
65310 35 IINF05
65311 82 IINF05
65312 97 IINF04
65313 5 AGR03
65314 15 AGR03
65315 33 MAT01
65316 36 IINF04
65317 50 MAT01
65318 50 INGIND35
65319 95 IINF05
65320 74 FIS01
65321 45 IINF05
65322 2 BIO10
65323 74 IINF05
65324 44 AGR03
65325 95 IINF05
65326 20 MED18
65327 76 INGIND35
65328 33 CHIM02
65329 96 IINF05
65330 68 MED18
65331 49 IINF05
65332 27 IINF04
65333 3 CHIM02
65334 56 MED18
65335 71 AGR03
65336 8 CHIM02
65337 26 MED18
65338 28 FIS01
65339 97 BIO10
65340 99 BIO10
65341 74 FIS01
65342 36 IINF05
65343 47 CHIM02
65344 18 FIS01
65345 23 INGIND35
65346 76 MAT01
65347 27 MAT01
65348 53 FIS01
65349 34 AGR03
65350 24 FIS01
65351 96 AGR03
65352 65 FIS01
65353 1 INGIND35
65354 17 IINF04
65355 14 MED18
65356 79 IINF04
65357 42 INGIND35
65358 59 IINF05
65359 49 MAT01
65360 12 INF01
65361 71 INF01
65362 17 BIO10
65363 83 FIS01
65364 23 INF01
65365 92 BIO10
65366 18 AGR03
65367 43 INGIND35
65368 81 IINF04
65369 20 FIS01
65370 67 MAT01
65371 36 INGIND35
65372 62 INGIND35
65373 23 INF01
65374 51 FIS01
65375 1 CHIM02
65376 19 INF01
65377 47 CHIM02
65378 49 INF01
65379 32 MAT01
65380 63 MED18
65381 68 INGIND35
65382 95 IINF04
65383 96 MAT01
65384 29 CHIM02
65385 80 IINF04
65386 53 MAT01
65387 1 BIO10
65388 27 AGR03
65389 3 MAT01
65390 20 MED18
65391 42 MED18
65392 87 IINF05
65393 34 AGR03
65394 57 MAT01
65395 97 IINF04
65396 17 IINF04
65397 3 IINF04
65398 57 INF01
65399 79 AGR03
65400 73 MED18
65401 81 MED18
65402 94 BIO10
65403 88 IINF04
65404 11 INF01
65405 75 INGIND35
65406 44 FIS01
65407 38 CHIM02
65408 83 MAT01
65409 56 MAT01
65410 91 CHIM02
65411 95 IINF05
65412 65 MAT01
65413 26 MAT01
65414 99 AGR03
65415 50 MED18
65416 39 CHIM02
65417 54 CHIM02
65418 20 MED18
65419 43 MAT01
65420 17 BIO10
65421 18 IINF05
65422 20 IINF05
65423 23 BIO10
65424 100 FIS01
65425 11 MED18
65426 48 FIS01
65427 83 INF01
65428 19 CHIM02
65429 56 IINF05
65430 69 IINF05
65431 1 CHIM02
65432 4 INGIND35
65433 49 INF01
65434 11 IINF05
65435 28 INF01
65436 16 IINF04
65437 49 AGR03
65438 88 BIO10
65439 28 AGR03
65440 96 FIS01
65441 61 MAT01
65442 10 MAT01
65443 74 AGR03
65444 10 IINF05
65445 47 INGIND35
65446 67 IINF05
65447 71 IINF05
65448 81 BIO10
65449 36 IINF05
65450 89 FIS01
65451 100 MAT01
65452 48 INGIND35
65453 76 MAT01
65454 61 INF01
65455 20 MAT01
65456 18 AGR03
65457 90 INF01
65458 70 INGIND35
65459 65 AGR03
65460 79 IINF05
65461 54 FIS01
65462 60 MAT01
65463 13 BIO10
65464 18 BIO10
65465 27 MAT01
65466 71 AGR03
65467 57 INGIND35
65468 75 MAT01
65469 50 IINF04
65470 7 MAT01
65471 72 INF01
65472 76 MED18
65473 25 INF01
65474 24 AGR03
65475 99 INGIND35
65476 79 CHIM02
65477 2 CHIM02
65478 21 INGIND35
65479 79 MED18
65480 78 BIO10
65481 100 MAT01
65482 62 AGR03
65483 82 INGIND35
65484 99 FIS01
65485 9 IINF04
65486 71 MAT01
65487 2 MED18
65488 93 IINF05
65489 6 BIO10
65490 91 BIO10
65491 19 MED18
65492 28 INF01
65493 27 INF01
65494 93 AGR03
65495 47 AGR03
65496 20 AGR03
65497 93 INGIND35
65498 41 IINF05
65499 70 AGR03
65500 70 FIS01
65501 99 IINF04
65502 93 IINF05
65503 84 INF01
65504 23 IINF05
65505 80 IINF04
65506 6 MAT01
65507 28 INF01
65508 50 FIS01
65509 33 IINF04
65510 27 IINF05
65511 45 BIO10
65512 4 INF01
65513 84 INF01
65514 26 BIO10
65515 22 IINF05
65516 78 IINF04
65517 70 INGIND35
65518 21 IINF04
65519 86 INGIND35
65520 33 AGR03
65521 37 MED18
65522 54 FIS01
65523 63 INF01
65524 68 CHIM02
65525 66 AGR03
65526 47 BIO10
65527 61 FIS01
65528 81 MAT01
65529 29 MAT01
65530 95 BIO10
65531 29 AGR03
65532 4 INGIND35
65533 60 AGR03
65534 57 INF01
65535 7 INF01
65536 10 INF01
65537 67 FIS01
65538 21 IINF05
65539 31 MED18
65540 32 IINF04
65541 88 AGR03
65542 75 IINF05
65543 98 IINF05
65544 49 AGR03
65545 93 MED18
65546 62 AGR03
65547 54 CHIM02
65548 60 MED18
65549 79 CHIM02
65550 6 CHIM02
65551 54 INGIND35
65552 35 CHIM02
65553 23 CHIM02
65554 4 BIO10
65555 60 IINF05
65556 51 AGR03
65557 5 INGIND35
65558 45 BIO10
65559 87 MED18
65560 88 FIS01
65561 91 IINF05
65562 90 CHIM02
65563 46 IINF05
65564 28 MAT01
65565 93 IINF04
65566 84 CHIM02
65567 54 MED18
65568 52 IINF05
65569 59 INF01
65570 36 MED18
65571 58 MED18
65572 38 IINF04
65573 74 MED18
65574 100 MED18
65575 56 MED18
65576 51 MED18
65577 80 INF01
65578 74 BIO10
65579 71 INGIND35
65580 79 INF01
65581 99 MED18
65582 51 INGIND35
65583 9 IINF05
65584 5 FIS01
65585 43 AGR03
65586 19 IINF04
65587 50 MAT01
65588 50 MED18
65589 89 INGIND35
65590 50 BIO10
65591 61 IINF04
65592 52 MAT01
65593 34 IINF05
65594 29 FIS01
65595 89 AGR03
65596 86 IINF05
65597 39 MAT01
65598 29 MED18
65599 53 BIO10
65600 34 INGIND35
65601 7 INF01
65602 34 MAT01
65603 87 MAT01
65604 16 FIS01
65605 70 AGR03
65606 72 INGIND35
65607 16 IINF05
65608 59 FIS01
65609 61 MAT01
65610 31 BIO10
65611 48 MAT01
65612 83 IINF04
65613 84 BIO10
65614 74 MAT01
65615 41 MAT01
65616 48 IINF05
65617 65 INGIND35
65618 26 MAT01
65619 12 IINF05
65620 94 INF01
65621 87 FIS01
65622 48 IINF04
65623 83 BIO10
65624 94 IINF04
65625 34 BIO10
65626 41 IINF05
65627 21 FIS01
65628 58 BIO10
65629 27 AGR03
65630 69 MAT01
65631 1 CHIM02
65632 78 FIS01
65633 42 MED18
65634 47 MED18
65635 80 FIS01
65636 35 AGR03
65637 71 MED18
65638 34 INF01
65639 11 INF01
65640 64 IINF05
65641 55 INF01
65642 42 MED18
65643 56 MED18
65644 20 FIS01
65645 84 MED18
65646 59 AGR03
65647 1 FIS01
65648 57 IINF05
65649 10 CHIM02
65650 36 INF01
65651 6 MED18
65652 15 INGIND35
65653 80 INF01
65654 98 MED18
65655 79 INGIND35
65656 42 INGIND35
65657 82 AGR03
65658 4 BIO10
65659 21 BIO10
65660 47 CHIM02
65661 49 FIS01
65662 14 MAT01
65663 21 INF01
65664 49 FIS01
65665 84 MED18
65666 6 IINF04
65667 10 MAT01
65668 27 IINF05
65669 27 BIO10
65670 51 INGIND35
65671 62 IINF05
65672 8 IINF05
65673 55 BIO10
65674 18 CHIM02
65675 86 FIS01
65676 46 MAT01
65677 46 INF01
65678 92 CHIM02
65679 23 MAT01
65680 37 MAT01
65681 91 FIS01
65682 50 FIS01
65683 25 FIS01
65684 51 AGR03
65685 73 FIS01
65686 83 MED18
65687 91 MAT01
65688 65 BIO10
65689 13 AGR03
65690 44 INF01
65691 47 BIO10
65692 36 MED18
65693 68 MED18
65694 18 INF01
65695 82 MED18
65696 9 MAT01
65697 92 MED18
65698 51 BIO10
65699 35 MED18
65700 68 FIS01
65701 67 CHIM02
65702 46 IINF04
65703 2 MAT01
65704 19 MED18
65705 21 IINF04
65706 33 BIO10
65707 81 IINF05
65708 94 BIO10
65709 85 IINF05
65710 92 MAT01
65711 94 IINF04
65712 24 AGR03
65713 5 INF01
65714 39 INGIND35
65715 52 CHIM02
65716 95 INGIND35
65717 13 INGIND35
65718 70 MED18
65719 91 FIS01
65720 57 INF01
65721 40 MED18
65722 89 CHIM02
65723 51 IINF05
65724 33 AGR03
65725 47 CHIM02
65726 54 IINF05
65727 32 INF01
65728 23 BIO10
65729 4 CHIM02
65730 77 IINF05
65731 64 IINF05
65732 61 INGIND35
65733 92 CHIM02
65734 3 AGR03
65735 63 MAT01
65736 31 CHIM02
65737 16 IINF04
65738 45 INF01
65739 59 CHIM02
65740 61 BIO10
65741 10 FIS01
65742 98 IINF04
65743 81 IINF05
65744 58 AGR03
65745 58 INGIND35
65746 58 MED18
65747 28 IINF04
65748 43 MAT01
65749 99 INF01
65750 8 AGR03
65751 52 MED18
65752 42 AGR03
65753 5 INF01
65754 5 AGR03
65755 31 IINF04
65756 14 INF01
65757 32 MED18
65758 96 MAT01
65759 57 CHIM02
65760 7 BIO10
65761 68 INGIND35
65762 97 FIS01
65763 84 BIO10
65764 34 CHIM02
65765 32 INGIND35
65766 33 MAT01
65767 43 INGIND35
65768 59 AGR03
65769 52 INGIND35
65770 12 MED18
65771 67 IINF04
65772 40 INGIND35
65773 60 BIO10
65774 46 AGR03
65775 9 AGR03
65776 29 AGR03
65777 38 AGR03
65778 27 INGIND35
65779 36 FIS01
65780 22 MAT01
65781 83 FIS01
65782 14 MAT01
65783 80 MAT01
65784 56 MED18
65785 70 INF01
65786 70 INF01
65787 12 INGIND35
65788 12 MAT01
65789 16 FIS01
65790 33 BIO10
65791 96 IINF05
65792 65 MAT01
65793 52 IINF05
65794 58 AGR03
65795 1 MAT01
65796 53 MED18
65797 59 INF01
65798 19 AGR03
65799 81 MAT01
65800 5 IINF04
65801 85 INF01
65802 79 IINF05
65803 24 AGR03
65804 31 CHIM02
65805 21 INF01
65806 3 AGR03
65807 52 BIO10
65808 61 BIO10
65809 87 MAT01
65810 11 IINF04
65811 97 MAT01
65812 22 INF01
65813 86 INGIND35
65814 65 IINF05
65815 39 MED18
65816 5 INF01
65817 90 MAT01
65818 53 BIO10
65819 97 INF01
65820 88 INGIND35
65821 37 MAT01
65822 20 MAT01
65823 59 FIS01
65824 69 CHIM02
65825 74 AGR03
65826 53 BIO10
65827 51 IINF05
65828 50 MED18
65829 53 MED18
65830 25 MAT01
65831 100 INF01
65832 55 AGR03
65833 92 MAT01
65834 55 IINF04
65835 48 FIS01
65836 65 IINF04
65837 16 FIS01
65838 12 CHIM02
65839 68 IINF04
65840 20 BIO10
65841 27 BIO10
65842 22 IINF05
65843 3 BIO10
65844 21 BIO10
65845 67 CHIM02
65846 48 INGIND35
65847 88 INGIND35
65848 17 MAT01
65849 76 IINF05
65850 57 AGR03
65851 55 IINF05
65852 93 MED18
65853 72 MED18
65854 84 BIO10
65855 26 INGIND35
65856 90 AGR03
65857 87 IINF04
65858 11 MED18
65859 34 BIO10
65860 31 CHIM02
65861 30 CHIM02
65862 50 FIS01
65863 64 BIO10
65864 24 MAT01
65865 34 IINF04
65866 82 MAT01
65867 78 FIS01
65868 62 FIS01
65869 55 IINF05
65870 62 IINF05
65871 23 INF01
65872 91 MED18
65873 23 MED18
65874 20 BIO10
65875 10 BIO10
65876 78 AGR03
65877 82 FIS01
65878 92 MED18
65879 80 CHIM02
65880 29 MED18
65881 62 AGR03
65882 25 INF01
65883 61 FIS01
65884 73 IINF05
65885 43 MAT01
65886 53 IINF05
65887 85 INF01
65888 64 IINF05
65889 33 IINF04
65890 58 IINF05
65891 24 INGIND35
65892 82 FIS01
65893 23 MED18
65894 97 CHIM02
65895 34 INGIND35
65896 46 FIS01
65897 74 BIO10
65898 33 AGR03
65899 1 INF01
65900 64 MED18
65901 24 MAT01
65902 19 INF01
65903 15 CHIM02
65904 75 BIO10
65905 42 MED18
65906 53 MED18
65907 56 AGR03
65908 76 AGR03
65909 61 INGIND35
65910 14 INF01
65911 27 INGIND35
65912 43 MAT01
65913 90 INGIND35
65914 72 FIS01
65915 80 MAT01
65916 79 FIS01
65917 47 CHIM02
65918 39 IINF04
65919 75 MED18
65920 38 CHIM02
65921 5 CHIM02
65922 68 IINF05
65923 90 CHIM02
65924 74 MED18
65925 12 BIO10
65926 89 IINF05
65927 52 IINF04
65928 79 CHIM02
65929 17 AGR03
65930 55 BIO10
65931 71 IINF05
65932 70 MED18
65933 97 INF01
65934 54 INF01
65935 31 IINF05
65936 11 MAT01
65937 57 BIO10
65938 91 INGIND35
65939 67 IINF05
65940 51 CHIM02
65941 32 AGR03
65942 78 FIS01
65943 52 INGIND35
65944 70 INGIND35
65945 2 IINF05
65946 29 AGR03
65947 29 CHIM02
65948 88 FIS01
65949 91 IINF05
65950 55 IINF05
65951 52 IINF05
65952 67 INGIND35
65953 20 IINF05
65954 43 INGIND35
65955 86 AGR03
65956 68 MAT01
65957 17 IINF05
65958 25 INGIND35
65959 6 AGR03
65960 12 CHIM02
65961 95 MAT01
65962 36 CHIM02
65963 29 AGR03
65964 73 FIS01
65965 89 INF01
65966 59 CHIM02
65967 55 BIO10
65968 32 AGR03
65969 85 INF01
65970 76 IINF05
65971 16 INGIND35
65972 88 CHIM02
65973 30 INF01
65974 55 AGR03
65975 45 MED18
65976 18 FIS01
65977 97 IINF04
65978 94 MAT01
65979 99 FIS01
65980 46 CHIM02
65981 6 BIO10
65982 17 INF01
65983 19 BIO10
65984 88 IINF04
65985 10 FIS01
65986 29 MED18
65987 30 FIS01
65988 72 FIS01
65989 65 FIS01
65990 31 CHIM02
65991 36 IINF04
65992 33 INF01
65993 58 MED18
65994 44 INF01
65995 91 CHIM02
65996 68 BIO10
65997 18 MAT01
65998 33 INGIND35
65999 35 INGIND35
66000 8 MAT01
66001 42 MED18
66002 23 INGIND35
66003 16 MAT01
66004 24 INGIND35
66005 3 BIO10
66006 62 INGIND35
66007 27 MAT01
66008 25 IINF05
66009 57 IINF05
66010 28 INGIND35
66011 7 MAT01
66012 55 BIO10
66013 82 IINF05
66014 4 MED18
66015 40 IINF05
66016 2 INF01
66017 82 INF01
66018 7 IINF04
66019 13 CHIM02
66020 21 MED18
66021 90 AGR03
66022 5 BIO10
66023 68 CHIM02
66024 10 IINF05
66025 54 IINF05
66026 1 MED18
66027 71 BIO10
66028 17 INGIND35
66029 17 MED18
66030 14 FIS01
66031 37 CHIM02
66032 84 MAT01
66033 6 CHIM02
66034 51 IINF05
66035 45 FIS01
66036 86 IINF04
66037 99 IINF05
66038 87 INGIND35
66039 74 FIS01
66040 72 FIS01
66041 58 INGIND35
66042 75 IINF04
66043 49 IINF05
66044 51 INGIND35
66045 96 IINF04
66046 42 INF01
66047 24 BIO10
66048 11 AGR03
66049 5 MAT01
66050 3 INF01
66051 38 MAT01
66052 66 IINF05
66053 80 INGIND35
66054 5 IINF05
66055 71 INGIND35
66056 24 AGR03
66057 94 INGIND35
66058 78 CHIM02
66059 56 INF01
66060 35 MAT01
66061 51 FIS01
66062 28 IINF05
66063 73 INGIND35
66064 17 INF01
66065 93 AGR03
66066 46 FIS01
66067 18 IINF04
66068 64 INGIND35
66069 20 CHIM02
66070 1 INGIND35
66071 78 INF01
66072 59 MED18
66073 28 MED18
66074 1 INGIND35
66075 81 MAT01
66076 94 IINF04
66077 21 BIO10
66078 62 INGIND35
66079 34 INGIND35
66080 82 MED18
66081 4 MED18
66082 56 CHIM02
66083 16 CHIM02
66084 90 INGIND35
66085 54 BIO10
66086 17 MAT01
66087 6 MED18
66088 15 CHIM02
66089 15 INF01
66090 6 AGR03
66091 63 BIO10
66092 100 INGIND35
66093 18 INF01
66094 60 AGR03
66095 63 FIS01
66096 46 INGIND35
66097 42 INGIND35
66098 84 INF01
66099 43 MAT01
66100 74 IINF05
66101 25 MAT01
66102 19 IINF04
66103 41 AGR03
66104 72 MED18
66105 15 BIO10
66106 38 INGIND35
66107 55 INF01
66108 73 INGIND35
66109 22 BIO10
66110 25 IINF05
66111 9 CHIM02
66112 32 MED18
66113 91 IINF05
66114 10 AGR03
66115 34 CHIM02
66116 35 IINF05
66117 79 INGIND35
66118 35 IINF04
66119 97 FIS01
66120 19 AGR03
66121 6 IINF05
66122 80 CHIM02
66123 47 MED18
66124 4 MAT01
66125 38 MAT01
66126 18 AGR03
66127 46 IINF05
66128 93 AGR03
66129 66 CHIM02
66130 87 MED18
66131 12 IINF05
66132 16 CHIM02
66133 21 IINF04
66134 81 IINF04
66135 94 FIS01
66136 21 INF01
66137 2 INGIND35
66138 30 AGR03
66139 27 IINF04
66140 100 AGR03
66141 39 BIO10
66142 50 IINF05
66143 36 INGIND35
66144 41 MED18
66145 75 MAT01
66146 73 FIS01
66147 37 INGIND35
66148 42 MED18
66149 24 FIS01
66150 72 MED18
66151 89 MAT01
66152 6 INF01
66153 50 IINF05
66154 43 CHIM02
66155 66 CHIM02
66156 50 FIS01
66157 42 IINF04
66158 59 INF01
66159 12 INF01
66160 10 CHIM02
66161 63 MAT01
66162 68 MAT01
66163 70 MAT01
66164 23 INGIND35
66165 45 INGIND35
66166 91 IINF05
66167 80 INGIND35
66168 98 INF01
66169 77 INF01
66170 33 CHIM02
66171 72 IINF04
66172 13 MED18
66173 9 IINF04
66174 4 IINF04
66175 19 IINF05
66176 47 MAT01
66177 55 BIO10
66178 56 AGR03
66179 97 IINF05
66180 85 FIS01
66181 32 MAT01
66182 65 FIS01
66183 94 BIO10
66184 100 INGIND35
66185 45 MAT01
66186 1 IINF05
66187 70 MAT01
66188 44 MED18
66189 98 IINF04
66190 41 FIS01
66191 46 MAT01
66192 89 BIO10
66193 96 CHIM02
66194 86 BIO10
66195 47 IINF04
66196 84 AGR03
66197 35 MAT01
66198 6 INF01
66199 97 AGR03
66200 50 IINF04
66201 94 INGIND35
66202 59 IINF05
66203 23 MAT01
66204 61 INF01
66205 99 FIS01
66206 49 CHIM02
66207 47 INF01
66208 21 MAT01
66209 49 FIS01
66210 73 IINF05
66211 71 BIO10
66212 89 MED18
66213 34 AGR03
66214 38 IINF05
66215 22 FIS01
66216 16 AGR03
66217 89 FIS01
66218 45 MAT01
66219 42 MAT01
66220 83 IINF04
66221 30 BIO10
66222 39 MED18
66223 55 BIO10
66224 25 AGR03
66225 95 FIS01
66226 98 INF01
66227 74 CHIM02
66228 35 FIS01
66229 42 MED18
66230 92 INGIND35
66231 100 AGR03
66232 23 INF01
66233 64 BIO10
66234 95 MAT01
66235 25 MAT01
66236 88 BIO10
66237 50 FIS01
66238 93 INGIND35
66239 49 BIO10
66240 17 FIS01
66241 17 IINF04
66242 67 FIS01
66243 21 BIO10
66244 64 INGIND35
66245 88 IINF05
66246 84 INGIND35
66247 13 IINF04
66248 98 IINF05
66249 47 BIO10
66250 21 CHIM02
66251 50 IINF04
66252 89 FIS01
66253 56 MED18
66254 100 IINF04
66255 7 CHIM02
66256 67 IINF05
66257 98 MAT01
66258 63 AGR03
66259 14 BIO10
66260 9 INGIND35
66261 20 MED18
66262 11 CHIM02
66263 67 CHIM02
66264 78 MAT01
66265 5 CHIM02
66266 5 IINF04
66267 18 MED18
66268 100 CHIM02
66269 30 INGIND35
66270 80 BIO10
66271 86 AGR03
66272 94 MAT01
66273 28 INGIND35
66274 65 FIS01
66275 39 INGIND35
66276 56 IINF05
66277 13 IINF04
66278 25 AGR03
66279 25 IINF05
66280 100 AGR03
66281 7 IINF04
66282 73 CHIM02
66283 15 INF01
66284 47 FIS01
66285 16 BIO10
66286 86 INF01
66287 29 AGR03
66288 4 CHIM02
66289 37 MED18
66290 80 INF01
66291 90 INF01
66292 100 INGIND35
66293 78 IINF05
66294 52 MAT01
66295 90 FIS01
66296 22 INF01
66297 32 MAT01
66298 23 IINF05
66299 42 MED18
66300 3 IINF05
66301 91 BIO10
66302 73 MED18
66303 82 INGIND35
66304 68 CHIM02
66305 87 CHIM02
66306 32 AGR03
66307 17 FIS01
66308 77 BIO10
66309 90 FIS01
66310 51 INGIND35
66311 91 AGR03
66312 88 FIS01
66313 57 IINF04
66314 29 AGR03
66315 97 INGIND35
66316 9 MED18
66317 23 IINF05
66318 41 MED18
66319 32 IINF05
66320 11 AGR03
66321 26 CHIM02
66322 37 IINF04
66323 91 INF01
66324 6 IINF04
66325 25 MED18
66326 56 INGIND35
66327 50 AGR03
66328 19 IINF05
66329 37 INGIND35
66330 26 INGIND35
66331 8 IINF04
66332 69 INGIND35
66333 71 FIS01
66334 41 AGR03
66335 65 MED18
66336 79 CHIM02
66337 11 INGIND35
66338 42 IINF04
66339 33 IINF04
66340 37 FIS01
66341 48 INGIND35
66342 26 CHIM02
66343 65 INF01
66344 16 IINF05
66345 56 INGIND35
66346 28 MED18
66347 82 INF01
66348 19 MAT01
66349 93 MAT01
66350 18 IINF04
66351 58 MAT01
66352 65 FIS01
66353 44 IINF05
66354 19 INGIND35
66355 6 CHIM02
66356 27 AGR03
66357 66 MAT01
66358 44 IINF04
66359 87 CHIM02
66360 33 BIO10
66361 51 INGIND35
66362 38 INGIND35
66363 92 INGIND35
66364 6 BIO10
66365 22 BIO10
66366 47 CHIM02
66367 73 CHIM02
66368 34 IINF04
66369 38 BIO10
66370 59 MAT01
66371 68 INGIND35
66372 32 MED18
66373 4 MED18
66374 54 INF01
66375 43 MAT01
66376 38 INF01
66377 17 IINF04
66378 35 BIO10
66379 66 IINF05
66380 74 MED18
66381 74 BIO10
66382 78 MED18
66383 91 CHIM02
66384 34 FIS01
66385 16 MED18
66386 60 CHIM02
66387 45 MED18
66388 71 IINF05
66389 4 FIS01
66390 74 IINF04
66391 57 INF01
66392 99 BIO10
66393 26 INF01
66394 12 FIS01
66395 98 IINF05
66396 49 IINF04
66397 59 AGR03
66398 12 FIS01
66399 25 AGR03
66400 31 INF01
66401 2 CHIM02
66402 5 CHIM02
66403 45 INGIND35
66404 74 CHIM02
66405 98 IINF05
66406 63 IINF04
66407 73 INF01
66408 69 MED18
66409 69 BIO10
66410 57 IINF04
66411 46 BIO10
66412 82 CHIM02
66413 91 BIO10
66414 70 CHIM02
66415 31 AGR03
66416 63 IINF05
66417 42 FIS01
66418 90 BIO10
66419 19 BIO10
66420 26 IINF05
66421 97 MAT01
66422 33 MAT01
66423 58 MAT01
66424 15 INGIND35
66425 69 IINF04
66426 64 IINF04
66427 60 INGIND35
66428 48 CHIM02
66429 76 IINF04
66430 36 MAT01
66431 72 FIS01
66432 83 FIS01
66433 54 AGR03
66434 4 MAT01
66435 7 AGR03
66436 81 INGIND35
66437 62 FIS01
66438 41 MED18
66439 30 CHIM02
66440 62 IINF05
66441 95 IINF04
66442 4 MAT01
66443 39 MED18
66444 29 BIO10
66445 37 FIS01
66446 55 IINF04
66447 80 FIS01
66448 14 INF01
66449 46 BIO10
66450 80 IINF04
66451 91 BIO10
66452 85 IINF04
66453 19 MAT01
66454 85 BIO10
66455 14 BIO10
66456 91 BIO10
66457 71 MAT01
66458 40 FIS01
66459 82 INGIND35
66460 40 CHIM02
66461 38 MAT01
66462 57 FIS01
66463 97 BIO10
66464 75 INGIND35
66465 69 IINF04
66466 85 BIO10
66467 12 FIS01
66468 53 MED18
66469 23 IINF04
66470 19 FIS01
66471 99 FIS01
66472 47 MAT01
66473 92 INGIND35
66474 59 FIS01
66475 61 MAT01
66476 99 MAT01
66477 68 MED18
66478 86 IINF05
66479 34 IINF05
66480 62 MED18
66481 100 CHIM02
