6100 IINF05 6
24170 72 INF01
24171 70 AGR03
24172 60 FIS01
24173 5 AGR03
24174 85 MED18
24175 56 IINF04
24176 33 IINF05
24177 37 INGIND35
24178 91 BIO10
24179 18 INF01
24180 77 INGIND35
24181 61 FIS01
24182 41 FIS01
24183 40 FIS01
24184 16 CHIM02
24185 24 IINF04
24186 26 MAT01
24187 65 INF01
24188 8 BIO10
24189 49 INF01
24190 29 AGR03
24191 66 IINF05
24192 4 INGIND35
24193 38 MED18
24194 68 INF01
24195 49 INGIND35
24196 38 MAT01
24197 65 AGR03
24198 3 AGR03
24199 47 INGIND35
24200 18 INF01
24201 42 BIO10
24202 34 IINF05
24203 24 IINF04
24204 14 IINF05
24205 22 AGR03
24206 29 CHIM02
24207 22 INGIND35
24208 76 FIS01
24209 70 AGR03
24210 31 CHIM02
24211 59 FIS01
24212 99 FIS01
24213 46 IINF05
24214 74 FIS01
24215 76 INF01
24216 50 IINF04
24217 58 INGIND35
24218 91 INF01
24219 86 IINF05
24220 30 MED18
24221 87 CHIM02
24222 97 CHIM02
24223 49 MED18
24224 56 INF01
24225 16 INF01
24226 22 FIS01
24227 49 IINF05
24228 98 INF01
24229 55 INGIND35
24230 56 CHIM02
24231 83 AGR03
24232 21 MAT01
24233 2 IINF04
24234 2 AGR03
24235 44 FIS01
24236 95 AGR03
24237 83 MED18
24238 30 IINF05
24239 58 INF01
24240 24 INGIND35
24241 22 IINF04
24242 76 IINF04
24243 23 FIS01
24244 48 CHIM02
24245 61 IINF05
24246 34 BIO10
24247 45 INGIND35
24248 18 IINF04
24249 17 INF01
24250 39 IINF04
24251 44 IINF04
24252 19 MAT01
24253 82 IINF04
24254 9 INGIND35
24255 42 AGR03
24256 64 FIS01
24257 68 MED18
24258 57 MED18
24259 17 INF01
24260 11 IINF04
24261 66 INGIND35
24262 74 FIS01
24263 57 INGIND35
24264 74 MED18
24265 67 FIS01
24266 51 MED18
24267 23 MED18
24268 83 IINF04
24269 30 MED18
24270 84 IINF05
24271 78 CHIM02
24272 98 INF01
24273 12 IINF04
24274 76 CHIM02
24275 45 MED18
24276 18 CHIM02
24277 8 MED18
24278 72 AGR03
24279 80 AGR03
24280 79 IINF05
24281 32 INF01
24282 12 MAT01
24283 61 IINF05
24284 89 FIS01
24285 14 MED18
24286 27 IINF04
24287 59 INGIND35
24288 67 INF01
24289 10 INGIND35
24290 35 IINF04
24291 20 CHIM02
24292 8 INF01
24293 15 INGIND35
24294 59 MED18
24295 72 INGIND35
24296 92 MED18
24297 31 FIS01
24298 6 INGIND35
24299 73 MED18
24300 88 FIS01
24301 28 IINF05
24302 37 MED18
24303 26 AGR03
24304 50 FIS01
24305 5 BIO10
24306 14 INGIND35
24307 15 MED18
24308 43 INF01
24309 68 IINF05
24310 32 FIS01
24311 15 FIS01
24312 67 INGIND35
24313 52 IINF05
24314 53 INGIND35
24315 64 MAT01
24316 43 MAT01
24317 15 IINF04
24318 64 FIS01
24319 56 CHIM02
24320 97 IINF04
24321 49 INGIND35
24322 89 IINF04
24323 23 CHIM02
24324 30 MED18
24325 34 FIS01
24326 85 CHIM02
24327 96 BIO10
24328 98 IINF04
24329 17 MED18
24330 4 MED18
24331 25 BIO10
24332 53 INF01
24333 9 BIO10
24334 13 IINF05
24335 30 IINF05
24336 1 CHIM02
24337 13 INF01
24338 53 CHIM02
24339 79 IINF05
24340 91 FIS01
24341 97 IINF05
24342 97 IINF05
24343 68 FIS01
24344 30 INF01
24345 25 INGIND35
24346 71 IINF04
24347 88 MED18
24348 70 IINF05
24349 13 IINF04
24350 49 IINF04
24351 87 IINF04
24352 91 AGR03
24353 91 MAT01
24354 48 FIS01
24355 31 MAT01
24356 1 IINF04
24357 7 FIS01
24358 20 INF01
24359 87 CHIM02
24360 51 AGR03
24361 45 BIO10
24362 48 IINF04
24363 99 IINF04
24364 69 IINF04
24365 10 FIS01
24366 32 AGR03
24367 48 MAT01
24368 58 MED18
24369 28 MED18
24370 38 IINF05
24371 29 CHIM02
24372 56 IINF05
24373 44 FIS01
24374 43 AGR03
24375 87 MAT01
24376 44 BIO10
24377 28 AGR03
24378 47 MAT01
24379 82 INF01
24380 62 BIO10
24381 46 IINF05
24382 27 IINF04
24383 26 AGR03
24384 59 INF01
24385 75 MED18
24386 45 FIS01
24387 26 IINF05
24388 49 AGR03
24389 12 IINF04
24390 97 INGIND35
24391 16 MAT01
24392 17 IINF05
24393 68 INGIND35
24394 67 FIS01
24395 79 AGR03
24396 9 BIO10
24397 89 MAT01
24398 27 FIS01
24399 48 BIO10
24400 87 MAT01
24401 27 BIO10
24402 90 MED18
24403 15 IINF05
24404 24 CHIM02
24405 75 CHIM02
24406 91 AGR03
24407 46 MAT01
24408 25 AGR03
24409 69 INF01
24410 88 IINF05
24411 28 MAT01
24412 70 INGIND35
24413 45 AGR03
24414 14 MAT01
24415 81 AGR03
24416 65 INGIND35
24417 10 IINF05
24418 11 MED18
24419 43 MED18
24420 66 CHIM02
24421 83 IINF05
24422 51 FIS01
24423 18 BIO10
24424 70 IINF05
24425 66 INF01
24426 58 FIS01
24427 28 AGR03
24428 50 MAT01
24429 13 IINF04
24430 54 CHIM02
24431 67 INF01
24432 51 INF01
24433 8 BIO10
24434 23 IINF04
24435 9 AGR03
24436 73 FIS01
24437 3 MAT01
24438 93 AGR03
24439 97 IINF04
24440 25 MAT01
24441 74 IINF05
24442 50 IINF04
24443 37 FIS01
24444 81 INF01
24445 51 FIS01
24446 38 CHIM02
24447 53 IINF04
24448 65 FIS01
24449 37 IINF05
24450 54 AGR03
24451 13 MAT01
24452 58 IINF05
24453 61 BIO10
24454 98 IINF05
24455 87 IINF04
24456 36 MAT01
24457 72 INF01
24458 79 CHIM02
24459 43 INF01
24460 76 INGIND35
24461 16 IINF04
24462 49 BIO10
24463 88 MAT01
24464 35 MAT01
24465 30 MED18
24466 97 FIS01
24467 34 IINF04
24468 4 IINF04
24469 95 MED18
24470 21 IINF04
24471 41 INGIND35
24472 84 CHIM02
24473 43 MAT01
24474 35 BIO10
24475 38 MED18
24476 19 INGIND35
24477 52 AGR03
24478 93 INF01
24479 80 AGR03
24480 82 INF01
24481 14 BIO10
24482 44 AGR03
24483 60 IINF04
24484 54 MED18
24485 94 FIS01
24486 66 CHIM02
24487 98 CHIM02
24488 1 IINF05
24489 12 BIO10
24490 7 IINF04
24491 50 IINF04
24492 87 IINF04
24493 65 IINF05
24494 3 BIO10
24495 7 IINF04
24496 5 INGIND35
24497 92 BIO10
24498 31 INGIND35
24499 69 FIS01
24500 60 INGIND35
24501 63 MAT01
24502 14 CHIM02
24503 99 MAT01
24504 20 CHIM02
24505 64 MED18
24506 94 FIS01
24507 24 MED18
24508 85 CHIM02
24509 21 MAT01
24510 81 IINF04
24511 21 INF01
24512 20 INGIND35
24513 58 MED18
24514 45 AGR03
24515 9 CHIM02
24516 16 IINF04
24517 47 MAT01
24518 63 MAT01
24519 23 MAT01
24520 63 INGIND35
24521 99 MED18
24522 61 FIS01
24523 69 MAT01
24524 43 INGIND35
24525 56 MED18
24526 90 MED18
24527 63 MAT01
24528 79 CHIM02
24529 48 IINF05
24530 40 INGIND35
24531 40 IINF05
24532 18 INF01
24533 60 MAT01
24534 36 IINF04
24535 69 FIS01
24536 27 INGIND35
24537 79 BIO10
24538 45 INGIND35
24539 2 BIO10
24540 15 INF01
24541 67 BIO10
24542 72 IINF05
24543 66 IINF05
24544 12 FIS01
24545 73 MAT01
24546 41 FIS01
24547 81 CHIM02
24548 98 INGIND35
24549 2 CHIM02
24550 81 MAT01
24551 63 CHIM02
24552 13 MAT01
24553 96 FIS01
24554 58 BIO10
24555 50 CHIM02
24556 59 IINF04
24557 33 IINF04
24558 50 IINF05
24559 84 AGR03
24560 35 FIS01
24561 69 FIS01
24562 25 CHIM02
24563 46 MED18
24564 31 FIS01
24565 39 CHIM02
24566 76 MED18
24567 68 CHIM02
24568 13 BIO10
24569 43 IINF04
24570 22 MAT01
24571 23 FIS01
24572 70 IINF04
24573 23 INGIND35
24574 51 IINF05
24575 15 MAT01
24576 88 IINF05
24577 1 MAT01
24578 27 IINF04
24579 22 IINF04
24580 20 CHIM02
24581 65 INGIND35
24582 42 AGR03
24583 66 MED18
24584 20 CHIM02
24585 99 IINF05
24586 62 AGR03
24587 100 IINF04
24588 99 INGIND35
24589 17 IINF04
24590 27 CHIM02
24591 11 MED18
24592 85 INGIND35
24593 52 IINF05
24594 57 IINF04
24595 91 MED18
24596 14 INGIND35
24597 32 FIS01
24598 39 IINF04
24599 62 MAT01
24600 49 INGIND35
24601 26 BIO10
24602 10 INF01
24603 57 MED18
24604 98 MED18
24605 16 IINF05
24606 56 AGR03
24607 57 FIS01
24608 37 CHIM02
24609 32 IINF05
24610 73 MED18
24611 87 CHIM02
24612 9 IINF04
24613 9 CHIM02
24614 14 MED18
24615 15 MED18
24616 27 BIO10
24617 58 BIO10
24618 24 IINF04
24619 78 IINF05
24620 39 FIS01
24621 83 BIO10
24622 14 MED18
24623 97 IINF05
24624 32 MAT01
24625 1 IINF04
24626 54 IINF04
24627 3 IINF04
24628 27 AGR03
24629 98 AGR03
24630 87 INGIND35
24631 78 FIS01
24632 84 INF01
24633 52 MAT01
24634 5 IINF04
24635 70 BIO10
24636 1 CHIM02
24637 78 IINF04
24638 41 IINF05
24639 70 AGR03
24640 63 IINF05
24641 83 FIS01
24642 16 IINF05
24643 66 MED18
24644 22 MED18
24645 70 FIS01
24646 75 MAT01
24647 32 IINF05
24648 82 IINF05
24649 88 MED18
24650 76 INGIND35
24651 34 IINF05
24652 77 INF01
24653 9 IINF05
24654 41 CHIM02
24655 55 INF01
24656 28 CHIM02
24657 86 BIO10
24658 39 MAT01
24659 78 MED18
24660 94 IINF04
24661 14 IINF04
24662 87 CHIM02
24663 18 MED18
24664 68 MED18
24665 16 IINF04
24666 36 INF01
24667 35 IINF04
24668 98 IINF05
24669 69 IINF05
24670 16 INF01
24671 21 MAT01
24672 37 CHIM02
24673 43 AGR03
24674 63 IINF05
24675 15 MAT01
24676 44 IINF05
24677 41 IINF05
24678 58 FIS01
24679 13 MED18
24680 67 MED18
24681 59 FIS01
24682 6 IINF05
24683 23 FIS01
24684 27 FIS01
24685 59 MED18
24686 2 CHIM02
24687 29 CHIM02
24688 100 AGR03
24689 70 BIO10
24690 32 IINF05
24691 81 MED18
24692 37 MAT01
24693 57 CHIM02
24694 17 IINF05
24695 26 MAT01
24696 43 IINF04
24697 39 CHIM02
24698 55 INGIND35
24699 59 MED18
24700 37 IINF05
24701 59 INF01
24702 38 FIS01
24703 8 CHIM02
24704 5 MAT01
24705 44 IINF04
24706 12 CHIM02
24707 98 AGR03
24708 29 BIO10
24709 27 CHIM02
24710 9 AGR03
24711 77 CHIM02
24712 19 FIS01
24713 1 IINF04
24714 70 AGR03
24715 62 MED18
24716 75 CHIM02
24717 42 AGR03
24718 75 IINF04
24719 86 AGR03
24720 96 MAT01
24721 21 MED18
24722 35 IINF04
24723 53 BIO10
24724 70 INGIND35
24725 28 AGR03
24726 47 INF01
24727 72 IINF04
24728 29 BIO10
24729 27 FIS01
24730 46 IINF05
24731 93 IINF04
24732 81 MED18
24733 44 MAT01
24734 54 FIS01
24735 6 CHIM02
24736 4 FIS01
24737 63 BIO10
24738 90 MAT01
24739 6 MED18
24740 2 IINF05
24741 56 BIO10
24742 51 INGIND35
24743 42 INGIND35
24744 42 BIO10
24745 37 MED18
24746 8 IINF04
24747 41 MED18
24748 68 INF01
24749 23 BIO10
24750 17 CHIM02
24751 13 INF01
24752 27 FIS01
24753 87 INF01
24754 51 AGR03
24755 77 IINF04
24756 55 AGR03
24757 6 MAT01
24758 29 BIO10
24759 7 INGIND35
24760 83 MED18
24761 5 AGR03
24762 96 INGIND35
24763 36 INGIND35
24764 59 BIO10
24765 45 CHIM02
24766 72 FIS01
24767 93 MED18
24768 20 INF01
24769 20 CHIM02
24770 87 INGIND35
24771 47 MED18
24772 22 IINF05
24773 57 IINF05
24774 43 FIS01
24775 41 INF01
24776 11 INF01
24777 35 FIS01
24778 31 MED18
24779 15 FIS01
24780 56 INGIND35
24781 73 MAT01
24782 79 CHIM02
24783 30 CHIM02
24784 91 IINF05
24785 68 IINF04
24786 7 MAT01
24787 83 BIO10
24788 32 CHIM02
24789 82 CHIM02
24790 24 IINF05
24791 89 INGIND35
24792 33 MED18
24793 81 INF01
24794 44 INF01
24795 56 FIS01
24796 26 CHIM02
24797 70 MAT01
24798 67 INGIND35
24799 57 BIO10
24800 97 FIS01
24801 46 INGIND35
24802 26 CHIM02
24803 23 BIO10
24804 39 FIS01
24805 1 AGR03
24806 25 IINF05
24807 62 BIO10
24808 63 MED18
24809 44 IINF04
24810 48 FIS01
24811 6 BIO10
24812 88 AGR03
24813 85 MED18
24814 3 CHIM02
24815 68 IINF04
24816 69 CHIM02
24817 78 IINF05
24818 36 BIO10
24819 24 IINF04
24820 66 IINF04
24821 59 IINF05
24822 48 FIS01
24823 32 IINF05
24824 64 INF01
24825 20 FIS01
24826 69 INF01
24827 69 FIS01
24828 63 MED18
24829 69 AGR03
24830 63 AGR03
24831 94 MED18
24832 10 BIO10
24833 8 IINF05
24834 34 IINF04
24835 34 MED18
24836 88 INF01
24837 3 INGIND35
24838 57 INGIND35
24839 60 MED18
24840 2 MAT01
24841 38 IINF04
24842 66 CHIM02
24843 26 FIS01
24844 82 IINF05
24845 49 INGIND35
24846 23 INF01
24847 98 INF01
24848 40 AGR03
24849 26 IINF05
24850 43 INF01
24851 27 AGR03
24852 71 MED18
24853 41 INGIND35
24854 64 INGIND35
24855 93 INF01
24856 15 IINF05
24857 60 INF01
24858 12 FIS01
24859 10 IINF04
24860 5 INGIND35
24861 95 INGIND35
24862 24 IINF04
24863 11 BIO10
24864 77 IINF04
24865 49 MAT01
24866 75 FIS01
24867 51 BIO10
24868 40 BIO10
24869 45 IINF04
24870 34 BIO10
24871 22 INF01
24872 44 CHIM02
24873 1 AGR03
24874 76 INGIND35
24875 53 MAT01
24876 10 IINF05
24877 47 INGIND35
24878 42 MED18
24879 46 IINF04
24880 99 BIO10
24881 29 FIS01
24882 29 BIO10
24883 64 MED18
24884 10 IINF05
24885 99 IINF04
24886 47 IINF05
24887 44 FIS01
24888 32 IINF05
24889 90 MED18
24890 22 IINF04
24891 77 INF01
24892 88 MAT01
24893 2 INF01
24894 47 IINF04
24895 73 IINF04
24896 85 INF01
24897 98 MED18
24898 94 CHIM02
24899 30 FIS01
24900 85 FIS01
24901 16 AGR03
24902 74 MAT01
24903 54 MAT01
24904 25 AGR03
24905 32 IINF04
24906 61 BIO10
24907 26 CHIM02
24908 30 INF01
24909 26 INF01
24910 97 CHIM02
24911 95 CHIM02
24912 63 MAT01
24913 58 IINF04
24914 34 IINF05
24915 2 INF01
24916 66 FIS01
24917 58 CHIM02
24918 11 MED18
24919 83 IINF04
24920 2 MED18
24921 73 IINF04
24922 9 IINF05
24923 34 AGR03
24924 90 BIO10
24925 98 INGIND35
24926 52 INF01
24927 24 INF01
24928 49 BIO10
24929 13 FIS01
24930 43 FIS01
24931 49 INGIND35
24932 36 INGIND35
24933 50 CHIM02
24934 58 MAT01
24935 29 FIS01
24936 84 IINF05
24937 55 INGIND35
24938 56 MED18
24939 29 IINF05
24940 73 BIO10
24941 33 CHIM02
24942 14 INGIND35
24943 25 CHIM02
24944 56 AGR03
24945 36 MAT01
24946 33 FIS01
24947 31 INGIND35
24948 39 INGIND35
24949 10 MAT01
24950 25 INF01
24951 92 IINF04
24952 94 MAT01
24953 85 CHIM02
24954 37 INGIND35
24955 72 INGIND35
24956 25 INGIND35
24957 48 BIO10
24958 96 BIO10
24959 4 BIO10
24960 91 CHIM02
24961 90 BIO10
24962 6 CHIM02
24963 15 INF01
24964 96 BIO10
24965 79 CHIM02
24966 16 AGR03
24967 31 MED18
24968 78 INGIND35
24969 49 CHIM02
24970 90 AGR03
24971 26 AGR03
24972 32 BIO10
24973 65 AGR03
24974 52 MAT01
24975 73 AGR03
24976 61 MAT01
24977 58 MAT01
24978 22 IINF04
24979 81 IINF05
24980 3 FIS01
24981 11 BIO10
24982 89 IINF05
24983 83 INGIND35
24984 19 MAT01
24985 23 IINF04
24986 33 AGR03
24987 71 IINF04
24988 18 BIO10
24989 24 MED18
24990 82 INF01
24991 81 IINF04
24992 22 AGR03
24993 82 INF01
24994 27 CHIM02
24995 5 IINF05
24996 5 INGIND35
24997 1 IINF04
24998 65 INGIND35
24999 91 INGIND35
25000 14 MED18
25001 6 MED18
25002 82 INF01
25003 44 MED18
25004 23 INGIND35
25005 56 CHIM02
25006 49 AGR03
25007 60 MED18
25008 13 IINF04
25009 84 IINF05
25010 34 INGIND35
25011 2 MAT01
25012 85 MED18
25013 19 IINF05
25014 38 IINF04
25015 18 FIS01
25016 94 BIO10
25017 12 AGR03
25018 89 FIS01
25019 77 INGIND35
25020 92 MAT01
25021 70 BIO10
25022 84 MED18
25023 31 INF01
25024 22 IINF04
25025 28 BIO10
25026 46 AGR03
25027 37 AGR03
25028 43 IINF05
25029 62 BIO10
25030 41 BIO10
25031 14 CHIM02
25032 19 AGR03
25033 87 INF01
25034 51 MAT01
25035 57 IINF05
25036 86 MED18
25037 16 IINF04
25038 32 INF01
25039 78 MAT01
25040 49 IINF04
25041 60 AGR03
25042 16 IINF04
25043 21 MED18
25044 69 AGR03
25045 94 AGR03
25046 21 AGR03
25047 62 INF01
25048 61 CHIM02
25049 32 IINF04
25050 10 AGR03
25051 88 MED18
25052 8 CHIM02
25053 48 BIO10
25054 45 INGIND35
25055 51 MAT01
25056 95 CHIM02
25057 15 CHIM02
25058 12 IINF04
25059 80 INF01
25060 41 MED18
25061 78 MAT01
25062 30 INGIND35
25063 38 FIS01
25064 92 BIO10
25065 83 INF01
25066 52 BIO10
25067 23 MED18
25068 99 IINF04
25069 86 FIS01
25070 10 INGIND35
25071 86 INF01
25072 25 MED18
25073 3 AGR03
25074 92 AGR03
25075 81 CHIM02
25076 81 CHIM02
25077 77 IINF05
25078 1 IINF05
25079 94 CHIM02
25080 99 IINF04
25081 32 INF01
25082 15 CHIM02
25083 93 CHIM02
25084 79 AGR03
25085 1 MAT01
25086 61 MED18
25087 69 FIS01
25088 81 INGIND35
25089 56 MAT01
25090 51 INF01
25091 14 AGR03
25092 45 CHIM02
25093 61 FIS01
25094 43 IINF05
25095 87 BIO10
25096 45 AGR03
25097 15 BIO10
25098 12 MED18
25099 86 IINF04
25100 38 MAT01
25101 17 AGR03
25102 63 MAT01
25103 94 CHIM02
25104 91 INF01
25105 32 INF01
25106 64 AGR03
25107 90 INGIND35
25108 1 MAT01
25109 7 IINF04
25110 13 INF01
25111 5 INGIND35
25112 39 AGR03
25113 36 INGIND35
25114 5 IINF05
25115 66 INGIND35
25116 77 FIS01
25117 12 FIS01
25118 30 INGIND35
25119 10 CHIM02
25120 2 CHIM02
25121 70 MED18
25122 89 IINF05
25123 97 IINF04
25124 65 IINF05
25125 80 IINF04
25126 95 BIO10
25127 23 INGIND35
25128 37 INGIND35
25129 24 INF01
25130 99 BIO10
25131 86 FIS01
25132 14 INGIND35
25133 87 IINF04
25134 41 FIS01
25135 11 MED18
25136 93 BIO10
25137 20 CHIM02
25138 54 BIO10
25139 13 AGR03
25140 1 AGR03
25141 19 INGIND35
25142 69 AGR03
25143 39 AGR03
25144 67 FIS01
25145 65 INGIND35
25146 52 INGIND35
25147 6 FIS01
25148 68 FIS01
25149 18 MAT01
25150 87 IINF05
25151 65 MAT01
25152 26 BIO10
25153 53 MAT01
25154 65 INF01
25155 55 BIO10
25156 30 IINF04
25157 93 INF01
25158 53 MED18
25159 57 INF01
25160 66 IINF04
25161 77 INGIND35
25162 72 CHIM02
25163 83 IINF05
25164 73 FIS01
25165 71 CHIM02
25166 9 IINF05
25167 14 MAT01
25168 7 BIO10
25169 71 FIS01
25170 57 IINF05
25171 33 IINF05
25172 49 IINF05
25173 58 BIO10
25174 2 AGR03
25175 41 IINF04
25176 22 AGR03
25177 60 CHIM02
25178 20 FIS01
25179 67 CHIM02
25180 98 MAT01
25181 48 MAT01
25182 9 INF01
25183 54 IINF04
25184 44 INF01
25185 33 IINF04
25186 25 MAT01
25187 31 INGIND35
25188 74 BIO10
25189 7 MED18
25190 56 CHIM02
25191 72 BIO10
25192 49 FIS01
25193 5 CHIM02
25194 25 MAT01
25195 83 INGIND35
25196 89 AGR03
25197 21 AGR03
25198 29 MED18
25199 38 IINF05
25200 44 INGIND35
25201 3 CHIM02
25202 92 MAT01
25203 90 IINF04
25204 93 FIS01
25205 69 IINF05
25206 76 FIS01
25207 78 INGIND35
25208 100 BIO10
25209 65 MED18
25210 48 CHIM02
25211 1 INF01
25212 29 FIS01
25213 100 MAT01
25214 36 INF01
25215 90 INGIND35
25216 9 MED18
25217 33 INF01
25218 25 FIS01
25219 92 IINF05
25220 95 MED18
25221 34 MED18
25222 45 FIS01
25223 12 CHIM02
25224 85 FIS01
25225 85 BIO10
25226 35 MAT01
25227 34 MED18
25228 93 CHIM02
25229 81 INGIND35
25230 31 AGR03
25231 33 MAT01
25232 57 INGIND35
25233 93 FIS01
25234 29 BIO10
25235 71 FIS01
25236 100 IINF04
25237 53 AGR03
25238 29 CHIM02
25239 54 MAT01
25240 75 IINF04
25241 7 INF01
25242 76 IINF04
25243 16 MED18
25244 22 INGIND35
25245 88 INGIND35
25246 46 INF01
25247 49 CHIM02
25248 97 CHIM02
25249 50 BIO10
25250 35 FIS01
25251 74 MAT01
25252 40 FIS01
25253 17 AGR03
25254 29 INGIND35
25255 73 IINF04
25256 24 BIO10
25257 21 MED18
25258 57 AGR03
25259 10 FIS01
25260 25 BIO10
25261 10 AGR03
25262 44 INF01
25263 6 BIO10
25264 79 IINF05
25265 17 MAT01
25266 67 INF01
25267 6 BIO10
25268 73 CHIM02
25269 78 AGR03
25270 66 CHIM02
25271 83 AGR03
25272 85 AGR03
25273 87 MED18
25274 63 INF01
25275 50 AGR03
25276 74 AGR03
25277 78 CHIM02
25278 79 MAT01
25279 78 MED18
25280 13 INGIND35
25281 27 INF01
25282 78 BIO10
25283 12 INGIND35
25284 83 INGIND35
25285 47 AGR03
25286 60 AGR03
25287 24 MED18
25288 43 INGIND35
25289 30 AGR03
25290 40 IINF05
25291 20 INF01
25292 69 AGR03
25293 43 AGR03
25294 35 INF01
25295 73 INGIND35
25296 25 INGIND35
25297 56 CHIM02
25298 45 INGIND35
25299 93 FIS01
25300 81 MAT01
25301 96 BIO10
25302 37 AGR03
25303 8 MED18
25304 92 CHIM02
25305 14 INF01
25306 71 CHIM02
25307 14 IINF04
25308 22 CHIM02
25309 64 IINF04
25310 32 IINF04
25311 16 BIO10
25312 43 MAT01
25313 78 IINF05
25314 98 IINF05
25315 13 MED18
25316 60 CHIM02
25317 38 AGR03
25318 66 INF01
25319 75 MED18
25320 55 IINF05
25321 75 CHIM02
25322 50 AGR03
25323 14 IINF05
25324 10 AGR03
25325 55 BIO10
25326 99 IINF05
25327 42 MED18
25328 89 CHIM02
25329 86 IINF04
25330 29 FIS01
25331 30 IINF04
25332 57 INF01
25333 28 AGR03
25334 62 INGIND35
25335 70 IINF04
25336 85 CHIM02
25337 79 MED18
25338 41 AGR03
25339 94 FIS01
25340 87 INGIND35
25341 87 FIS01
25342 81 INGIND35
25343 37 BIO10
25344 60 BIO10
25345 55 MAT01
25346 67 IINF04
25347 77 INF01
25348 76 IINF05
25349 76 FIS01
25350 53 MAT01
25351 81 MED18
25352 87 CHIM02
25353 90 BIO10
25354 57 BIO10
25355 57 FIS01
25356 70 CHIM02
25357 51 CHIM02
25358 97 INGIND35
25359 25 FIS01
25360 4 MED18
25361 50 BIO10
25362 28 IINF04
25363 10 IINF04
25364 84 INF01
25365 97 IINF04
25366 37 BIO10
25367 8 FIS01
25368 100 MED18
25369 9 CHIM02
25370 10 INF01
25371 96 IINF05
25372 61 MAT01
25373 32 IINF05
25374 4 IINF05
25375 3 MED18
25376 92 FIS01
25377 41 BIO10
25378 13 BIO10
25379 61 MED18
25380 93 CHIM02
25381 82 IINF04
25382 82 AGR03
25383 4 INF01
25384 60 INF01
25385 1 CHIM02
25386 86 INGIND35
25387 59 AGR03
25388 74 AGR03
25389 66 BIO10
25390 43 CHIM02
25391 43 CHIM02
25392 40 CHIM02
25393 80 MED18
25394 47 AGR03
25395 28 MED18
25396 82 CHIM02
25397 99 BIO10
25398 28 IINF04
25399 6 BIO10
25400 23 BIO10
25401 52 CHIM02
25402 96 CHIM02
25403 98 MAT01
25404 69 MAT01
25405 66 FIS01
25406 36 FIS01
25407 97 IINF04
25408 21 IINF04
25409 13 IINF04
25410 12 IINF04
25411 14 BIO10
25412 93 IINF04
25413 41 MAT01
25414 81 BIO10
25415 85 MED18
25416 48 MAT01
25417 63 AGR03
25418 35 MAT01
25419 75 MED18
25420 51 IINF05
25421 14 MED18
25422 34 IINF05
25423 76 IINF04
25424 39 INGIND35
25425 58 MAT01
25426 7 INF01
25427 5 MED18
25428 17 INGIND35
25429 8 AGR03
25430 26 INF01
25431 31 IINF04
25432 61 INF01
25433 21 IINF05
25434 26 MAT01
25435 91 IINF05
25436 77 BIO10
25437 1 INF01
25438 93 AGR03
25439 51 INF01
25440 55 FIS01
25441 56 IINF04
25442 12 BIO10
25443 57 INF01
25444 45 INF01
25445 65 INGIND35
25446 23 MAT01
25447 50 IINF04
25448 6 CHIM02
25449 69 IINF04
25450 98 AGR03
25451 27 IINF04
25452 48 IINF04
25453 42 IINF05
25454 50 MED18
25455 99 MAT01
25456 99 IINF04
25457 38 FIS01
25458 65 AGR03
25459 56 IINF04
25460 71 INGIND35
25461 75 INGIND35
25462 73 INGIND35
25463 18 CHIM02
25464 77 MAT01
25465 68 INGIND35
25466 17 INF01
25467 18 INF01
25468 1 INGIND35
25469 40 MAT01
25470 49 IINF04
25471 61 MED18
25472 95 MED18
25473 79 IINF05
25474 34 AGR03
25475 62 MED18
25476 52 FIS01
25477 80 AGR03
25478 29 BIO10
25479 17 AGR03
25480 46 BIO10
25481 96 MAT01
25482 84 IINF04
25483 14 IINF04
25484 94 AGR03
25485 74 BIO10
25486 44 MED18
25487 27 BIO10
25488 8 INGIND35
25489 64 INGIND35
25490 38 INGIND35
25491 33 IINF05
25492 48 INGIND35
25493 60 CHIM02
25494 43 AGR03
25495 25 BIO10
25496 44 INGIND35
25497 56 CHIM02
25498 34 AGR03
25499 20 MED18
25500 17 AGR03
25501 35 FIS01
25502 76 MED18
25503 88 AGR03
25504 59 IINF04
25505 25 FIS01
25506 60 FIS01
25507 7 BIO10
25508 50 AGR03
25509 52 BIO10
25510 68 FIS01
25511 5 INF01
25512 34 MAT01
25513 46 BIO10
25514 97 IINF04
25515 68 CHIM02
25516 66 FIS01
25517 59 MAT01
25518 22 INF01
25519 34 MAT01
25520 98 FIS01
25521 95 INF01
25522 50 MAT01
25523 12 AGR03
25524 62 MAT01
25525 87 BIO10
25526 65 CHIM02
25527 2 IINF05
25528 4 INGIND35
25529 68 MAT01
25530 95 INF01
25531 73 INF01
25532 53 MED18
25533 96 MAT01
25534 7 FIS01
25535 51 FIS01
25536 95 BIO10
25537 40 MED18
25538 73 FIS01
25539 25 IINF05
25540 71 INF01
25541 18 MED18
25542 35 MED18
25543 92 INF01
25544 63 MED18
25545 49 IINF04
25546 81 INGIND35
25547 47 AGR03
25548 41 IINF04
25549 24 AGR03
25550 1 INF01
25551 30 AGR03
25552 68 BIO10
25553 22 INGIND35
25554 8 FIS01
25555 93 MAT01
25556 14 CHIM02
25557 25 AGR03
25558 37 MED18
25559 35 IINF05
25560 26 IINF05
25561 28 INGIND35
25562 48 AGR03
25563 63 AGR03
25564 79 CHIM02
25565 33 INF01
25566 42 MED18
