5877 INF01 7
89493 86 AGR03
89494 71 CHIM02
89495 100 IINF05
89496 93 INF01
89497 79 IINF05
89498 55 BIO10
89499 42 BIO10
89500 15 MAT01
89501 31 AGR03
89502 80 MED18
89503 49 IINF04
89504 97 IINF04
89505 38 FIS01
89506 6 MAT01
89507 63 CHIM02
89508 3 AGR03
89509 50 IINF04
89510 69 IINF05
89511 80 MAT01
89512 56 AGR03
89513 28 MED18
89514 70 CHIM02
89515 85 IINF05
89516 64 MAT01
89517 83 CHIM02
89518 80 IINF04
89519 78 BIO10
89520 23 MED18
89521 31 CHIM02
89522 53 INGIND35
89523 68 INGIND35
89524 68 IINF05
89525 27 MED18
89526 90 FIS01
89527 15 BIO10
89528 64 FIS01
89529 68 IINF04
89530 22 IINF04
89531 98 MAT01
89532 1 AGR03
89533 91 INGIND35
89534 48 INF01
89535 60 IINF05
89536 32 IINF05
89537 65 INF01
89538 82 IINF05
89539 72 MED18
89540 77 MAT01
89541 76 MAT01
89542 85 AGR03
89543 93 MAT01
89544 56 MED18
89545 96 IINF05
89546 59 FIS01
89547 31 INF01
89548 69 AGR03
89549 90 BIO10
89550 80 FIS01
89551 29 CHIM02
89552 14 BIO10
89553 63 CHIM02
89554 94 INGIND35
89555 82 AGR03
89556 74 MAT01
89557 2 BIO10
89558 95 MAT01
89559 36 MED18
89560 64 MAT01
89561 39 IINF04
89562 46 BIO10
89563 64 CHIM02
89564 21 INGIND35
89565 29 IINF05
89566 73 INGIND35
89567 5 CHIM02
89568 42 IINF05
89569 61 INF01
89570 43 MAT01
89571 63 IINF05
89572 30 AGR03
89573 12 CHIM02
89574 13 BIO10
89575 53 MAT01
89576 70 IINF05
89577 70 CHIM02
89578 52 IINF04
89579 73 INGIND35
89580 23 IINF05
89581 25 AGR03
89582 19 BIO10
89583 75 IINF04
89584 84 CHIM02
89585 92 AGR03
89586 81 CHIM02
89587 30 MAT01
89588 55 INF01
89589 65 BIO10
89590 18 MED18
89591 1 INGIND35
89592 86 INF01
89593 61 INGIND35
89594 97 MAT01
89595 72 AGR03
89596 73 MAT01
89597 5 BIO10
89598 98 BIO10
89599 23 IINF04
89600 1 INGIND35
89601 47 MAT01
89602 100 FIS01
89603 90 FIS01
89604 4 IINF04
89605 90 AGR03
89606 75 AGR03
89607 5 INF01
89608 8 MAT01
89609 11 INGIND35
89610 29 CHIM02
89611 38 INGIND35
89612 11 FIS01
89613 21 FIS01
89614 39 IINF05
89615 35 BIO10
89616 34 CHIM02
89617 73 AGR03
89618 36 INGIND35
89619 93 IINF04
89620 21 INF01
89621 56 IINF05
89622 91 MED18
89623 56 IINF04
89624 10 IINF05
89625 95 MED18
89626 40 BIO10
89627 17 AGR03
89628 41 IINF05
89629 84 IINF05
89630 95 CHIM02
89631 19 AGR03
89632 28 MAT01
89633 7 MAT01
89634 56 IINF05
89635 86 MED18
89636 91 FIS01
89637 57 BIO10
89638 17 IINF05
89639 97 MED18
89640 19 FIS01
89641 54 INGIND35
89642 43 INF01
89643 38 FIS01
89644 64 IINF05
89645 50 FIS01
89646 2 FIS01
89647 47 AGR03
89648 86 INGIND35
89649 70 MAT01
89650 89 IINF04
89651 96 BIO10
89652 22 MAT01
89653 72 FIS01
89654 30 MED18
89655 96 INF01
89656 28 BIO10
89657 43 FIS01
89658 21 BIO10
89659 64 CHIM02
89660 37 BIO10
89661 26 BIO10
89662 13 AGR03
89663 51 FIS01
89664 9 BIO10
89665 49 MED18
89666 56 MAT01
89667 39 CHIM02
89668 27 IINF04
89669 94 IINF05
89670 8 MAT01
89671 100 IINF04
89672 7 CHIM02
89673 61 AGR03
89674 65 IINF04
89675 25 BIO10
89676 13 INF01
89677 83 IINF04
89678 8 BIO10
89679 79 AGR03
89680 85 FIS01
89681 53 MAT01
89682 27 IINF04
89683 100 IINF04
89684 11 AGR03
89685 62 INGIND35
89686 46 IINF05
89687 61 IINF05
89688 82 BIO10
89689 13 MAT01
89690 72 INGIND35
89691 5 IINF05
89692 3 MAT01
89693 4 MAT01
89694 74 BIO10
89695 26 BIO10
89696 49 CHIM02
89697 69 FIS01
89698 61 IINF04
89699 62 BIO10
89700 24 FIS01
89701 22 AGR03
89702 52 CHIM02
89703 82 CHIM02
89704 58 MAT01
89705 29 MAT01
89706 38 INGIND35
89707 74 BIO10
89708 81 AGR03
89709 53 INGIND35
89710 96 BIO10
89711 1 CHIM02
89712 46 CHIM02
89713 41 MED18
89714 4 BIO10
89715 64 IINF05
89716 35 MAT01
89717 66 BIO10
89718 84 INF01
89719 40 MAT01
89720 60 INGIND35
89721 46 CHIM02
89722 65 CHIM02
89723 51 AGR03
89724 65 IINF04
89725 41 MAT01
89726 23 AGR03
89727 50 IINF04
89728 67 INF01
89729 34 INGIND35
89730 97 INF01
89731 75 FIS01
89732 100 MAT01
89733 22 AGR03
89734 41 AGR03
89735 92 MAT01
89736 31 AGR03
89737 8 BIO10
89738 53 MED18
89739 87 CHIM02
89740 5 CHIM02
89741 70 MAT01
89742 96 MED18
89743 54 MAT01
89744 62 CHIM02
89745 62 INGIND35
89746 48 CHIM02
89747 53 MED18
89748 84 IINF04
89749 3 IINF05
89750 67 INGIND35
89751 89 BIO10
89752 71 CHIM02
89753 32 FIS01
89754 11 MED18
89755 35 CHIM02
89756 87 MAT01
89757 50 IINF05
89758 11 FIS01
89759 46 INGIND35
89760 41 MED18
89761 94 IINF04
89762 11 MED18
89763 61 INF01
89764 54 IINF05
89765 64 AGR03
89766 100 MAT01
89767 46 MAT01
89768 30 CHIM02
89769 39 INGIND35
89770 26 BIO10
89771 32 MED18
89772 89 CHIM02
89773 56 IINF04
89774 46 MAT01
89775 6 MED18
89776 34 AGR03
89777 8 INGIND35
89778 15 MAT01
89779 13 MAT01
89780 40 INGIND35
89781 29 MED18
89782 65 AGR03
89783 88 MED18
89784 64 IINF05
89785 81 CHIM02
89786 100 INF01
89787 23 IINF05
89788 30 BIO10
89789 73 INGIND35
89790 75 MAT01
89791 2 IINF04
89792 41 INGIND35
89793 7 INF01
89794 29 AGR03
89795 77 FIS01
89796 39 IINF04
89797 3 FIS01
89798 32 FIS01
89799 12 MAT01
89800 76 FIS01
89801 81 MED18
89802 92 MAT01
89803 32 INGIND35
89804 90 BIO10
89805 59 IINF04
89806 68 BIO10
89807 98 INGIND35
89808 78 FIS01
89809 64 FIS01
89810 40 IINF04
89811 97 INGIND35
89812 72 INF01
89813 70 IINF04
89814 87 FIS01
89815 45 BIO10
89816 4 MED18
89817 44 IINF04
89818 72 MED18
89819 97 FIS01
89820 61 MAT01
89821 86 INF01
89822 51 MAT01
89823 62 MED18
89824 6 IINF05
89825 32 INGIND35
89826 16 MED18
89827 69 INF01
89828 5 AGR03
89829 38 INF01
89830 63 IINF05
89831 96 INGIND35
89832 51 IINF04
89833 32 IINF04
89834 22 MAT01
89835 12 IINF05
89836 77 AGR03
89837 54 INGIND35
89838 24 BIO10
89839 97 IINF04
89840 95 CHIM02
89841 86 MED18
89842 76 FIS01
89843 79 MAT01
89844 73 FIS01
89845 84 INGIND35
89846 43 AGR03
89847 70 INGIND35
89848 52 BIO10
89849 40 IINF04
89850 54 IINF05
89851 53 CHIM02
89852 6 MED18
89853 85 FIS01
89854 10 INGIND35
89855 17 INF01
89856 6 INGIND35
89857 83 MED18
89858 83 CHIM02
89859 97 IINF05
89860 35 MAT01
89861 98 INF01
89862 28 AGR03
89863 50 IINF04
89864 20 AGR03
89865 40 MAT01
89866 23 INF01
89867 81 IINF04
89868 59 INGIND35
89869 18 MAT01
89870 59 MAT01
89871 57 AGR03
89872 20 CHIM02
89873 3 IINF05
89874 49 AGR03
89875 43 FIS01
89876 69 IINF04
89877 63 FIS01
89878 62 CHIM02
89879 94 CHIM02
89880 46 INF01
89881 82 MAT01
89882 83 FIS01
89883 58 MED18
89884 86 MED18
89885 73 IINF04
89886 18 MAT01
89887 92 IINF05
89888 57 CHIM02
89889 51 BIO10
89890 7 INGIND35
89891 3 INF01
89892 7 IINF04
89893 3 MAT01
89894 23 AGR03
89895 71 INF01
89896 16 FIS01
89897 88 IINF05
89898 7 MED18
89899 59 IINF05
89900 29 MED18
89901 17 MED18
89902 9 MED18
89903 12 FIS01
89904 75 INGIND35
89905 28 INF01
89906 73 AGR03
89907 84 BIO10
89908 61 INF01
89909 93 INF01
89910 82 FIS01
89911 15 IINF05
89912 53 BIO10
89913 67 AGR03
89914 84 INGIND35
89915 35 CHIM02
89916 66 INGIND35
89917 68 MAT01
89918 34 IINF04
89919 62 BIO10
89920 45 AGR03
89921 2 BIO10
89922 75 FIS01
89923 52 MED18
89924 93 BIO10
89925 2 FIS01
89926 24 MAT01
89927 73 MAT01
89928 74 CHIM02
89929 23 FIS01
89930 86 AGR03
89931 91 BIO10
89932 46 IINF05
89933 40 MAT01
89934 100 MAT01
89935 82 MED18
89936 58 CHIM02
89937 10 CHIM02
89938 80 AGR03
89939 71 INGIND35
89940 77 CHIM02
89941 63 INGIND35
89942 58 AGR03
89943 97 MAT01
89944 6 MED18
89945 85 IINF05
89946 31 INGIND35
89947 83 IINF04
89948 42 IINF05
89949 62 BIO10
89950 26 IINF04
89951 20 IINF04
89952 58 IINF04
89953 57 MAT01
89954 7 MED18
89955 59 CHIM02
89956 52 IINF04
89957 18 IINF05
89958 70 MED18
89959 34 CHIM02
89960 30 INGIND35
89961 21 FIS01
89962 19 INGIND35
89963 2 MED18
89964 10 AGR03
89965 40 IINF05
89966 35 IINF05
89967 85 INF01
89968 49 MAT01
89969 74 MED18
89970 82 AGR03
89971 75 MAT01
89972 72 INF01
89973 3 INGIND35
89974 21 BIO10
89975 90 IINF05
89976 47 INF01
89977 67 INGIND35
89978 78 IINF04
89979 98 INF01
89980 57 MAT01
89981 93 BIO10
89982 68 FIS01
89983 32 FIS01
89984 23 AGR03
89985 50 IINF04
89986 74 AGR03
89987 58 INF01
89988 18 IINF04
89989 57 IINF05
89990 71 MED18
89991 65 IINF05
89992 53 MED18
89993 25 IINF05
89994 77 CHIM02
89995 89 MAT01
89996 42 INGIND35
89997 2 IINF05
89998 34 INGIND35
89999 98 IINF05
90000 43 INGIND35
90001 3 IINF05
90002 5 INF01
90003 12 IINF05
90004 32 IINF05
90005 86 MED18
90006 45 INF01
90007 64 INGIND35
90008 87 INF01
90009 6 BIO10
90010 24 FIS01
90011 43 INGIND35
90012 50 INF01
90013 31 INF01
90014 31 INF01
90015 43 INF01
90016 26 FIS01
90017 19 INF01
90018 70 INGIND35
90019 53 AGR03
90020 95 CHIM02
90021 79 BIO10
90022 47 MED18
90023 75 FIS01
90024 85 IINF05
90025 42 INGIND35
90026 80 IINF05
90027 2 AGR03
90028 41 MAT01
90029 35 MAT01
90030 52 AGR03
90031 65 IINF05
90032 55 BIO10
90033 19 CHIM02
90034 67 CHIM02
90035 77 AGR03
90036 62 INGIND35
90037 100 AGR03
90038 44 CHIM02
90039 95 IINF05
90040 34 AGR03
90041 52 MED18
90042 59 AGR03
90043 37 CHIM02
90044 78 MED18
90045 96 INGIND35
90046 5 INF01
90047 47 INGIND35
90048 89 AGR03
90049 3 MAT01
90050 1 CHIM02
90051 42 MAT01
90052 61 BIO10
90053 83 MED18
90054 46 BIO10
90055 95 FIS01
90056 69 INF01
90057 24 CHIM02
90058 16 BIO10
90059 80 IINF04
90060 42 AGR03
90061 91 MED18
90062 37 INGIND35
90063 94 INF01
90064 85 MED18
90065 92 INGIND35
90066 19 IINF05
90067 13 IINF04
90068 22 IINF05
90069 63 FIS01
90070 85 INGIND35
90071 34 INGIND35
90072 94 MED18
90073 97 MAT01
90074 72 INGIND35
90075 88 IINF05
90076 63 MAT01
90077 5 BIO10
90078 30 INF01
90079 23 IINF04
90080 46 FIS01
90081 42 BIO10
90082 4 IINF04
90083 46 CHIM02
90084 51 MED18
90085 12 BIO10
90086 52 IINF04
90087 90 MED18
90088 2 IINF05
90089 1 MAT01
90090 75 BIO10
90091 3 CHIM02
90092 57 CHIM02
90093 85 INF01
90094 79 INGIND35
90095 63 BIO10
90096 78 FIS01
90097 73 INGIND35
90098 23 IINF05
90099 28 FIS01
90100 98 INGIND35
90101 44 CHIM02
90102 18 AGR03
90103 95 BIO10
90104 18 INF01
90105 6 INGIND35
90106 2 AGR03
90107 22 INF01
90108 54 MAT01
90109 24 INF01
90110 7 INGIND35
90111 31 IINF05
90112 58 MED18
90113 93 INF01
90114 35 CHIM02
90115 33 CHIM02
90116 75 FIS01
90117 45 INF01
90118 88 BIO10
90119 75 INF01
90120 100 MED18
90121 5 CHIM02
90122 17 MED18
90123 94 CHIM02
90124 59 MAT01
90125 97 IINF05
90126 85 BIO10
90127 48 FIS01
90128 14 IINF05
90129 98 INF01
90130 42 CHIM02
90131 68 IINF04
90132 100 AGR03
90133 77 CHIM02
90134 86 IINF05
90135 82 BIO10
90136 26 BIO10
90137 50 IINF05
90138 72 CHIM02
90139 34 MED18
90140 62 IINF04
90141 91 IINF05
90142 90 CHIM02
90143 48 IINF05
90144 4 INF01
90145 100 AGR03
90146 26 MAT01
90147 56 INF01
90148 28 CHIM02
90149 19 MAT01
90150 86 INGIND35
90151 88 AGR03
90152 76 MED18
90153 32 INGIND35
90154 64 MED18
90155 23 IINF04
90156 1 BIO10
90157 27 BIO10
90158 27 MED18
90159 20 IINF05
90160 32 FIS01
90161 45 BIO10
90162 80 MED18
90163 42 FIS01
90164 23 CHIM02
90165 8 FIS01
90166 81 IINF05
90167 58 BIO10
90168 27 IINF04
90169 53 MED18
90170 65 MED18
90171 38 INGIND35
90172 12 MED18
90173 32 MED18
90174 55 FIS01
90175 36 INF01
90176 54 FIS01
90177 76 IINF05
90178 79 MED18
90179 71 MED18
90180 93 IINF04
90181 38 IINF05
90182 96 MED18
90183 14 INF01
90184 54 INF01
90185 6 INGIND35
90186 44 MED18
90187 52 BIO10
90188 80 CHIM02
90189 79 IINF04
90190 24 CHIM02
90191 9 MAT01
90192 42 INGIND35
90193 82 MED18
90194 56 CHIM02
90195 41 CHIM02
90196 98 INGIND35
90197 29 BIO10
90198 81 CHIM02
90199 53 FIS01
90200 74 AGR03
90201 43 INF01
90202 21 AGR03
90203 9 CHIM02
90204 57 AGR03
90205 57 IINF05
90206 70 CHIM02
90207 91 IINF04
90208 52 INF01
90209 11 INGIND35
90210 72 IINF05
90211 52 CHIM02
90212 65 MED18
90213 13 IINF04
90214 13 FIS01
90215 58 IINF05
90216 98 MED18
90217 5 MED18
90218 5 MED18
90219 6 BIO10
90220 65 BIO10
90221 20 FIS01
90222 10 AGR03
90223 91 INGIND35
90224 30 CHIM02
90225 35 INF01
90226 38 CHIM02
90227 65 MED18
90228 8 IINF05
90229 99 BIO10
90230 4 CHIM02
90231 16 INGIND35
90232 68 MAT01
90233 38 CHIM02
90234 66 IINF04
90235 93 INGIND35
90236 34 FIS01
90237 65 MAT01
90238 93 AGR03
90239 50 FIS01
90240 40 INF01
90241 18 MAT01
90242 36 IINF04
90243 53 INGIND35
90244 49 IINF04
90245 98 MAT01
90246 34 INGIND35
90247 91 AGR03
90248 69 INGIND35
90249 11 MED18
90250 61 MED18
90251 23 INF01
90252 14 CHIM02
90253 20 IINF05
90254 95 IINF05
90255 73 FIS01
90256 66 MAT01
90257 31 CHIM02
90258 20 BIO10
90259 50 MED18
90260 68 CHIM02
90261 61 MAT01
90262 99 IINF05
90263 67 BIO10
90264 93 IINF05
90265 50 IINF05
90266 69 BIO10
90267 99 MED18
90268 11 MAT01
90269 26 INGIND35
90270 85 IINF04
90271 90 FIS01
90272 63 INGIND35
90273 16 MED18
90274 8 BIO10
90275 88 MAT01
90276 48 FIS01
90277 93 MED18
90278 39 AGR03
90279 80 BIO10
90280 15 FIS01
90281 21 IINF04
90282 4 FIS01
90283 9 INF01
90284 71 IINF05
90285 61 IINF04
90286 17 CHIM02
90287 42 FIS01
90288 34 FIS01
90289 15 IINF05
90290 64 INGIND35
90291 9 AGR03
90292 50 INGIND35
90293 16 INF01
90294 73 FIS01
90295 61 FIS01
90296 63 IINF04
90297 2 BIO10
90298 52 FIS01
90299 58 BIO10
90300 85 BIO10
90301 82 AGR03
90302 6 BIO10
90303 24 MAT01
90304 6 BIO10
90305 87 INF01
90306 95 IINF04
90307 96 INF01
90308 60 INF01
90309 23 FIS01
90310 52 BIO10
90311 80 AGR03
90312 89 MED18
90313 71 AGR03
90314 84 FIS01
90315 36 MED18
90316 3 MAT01
90317 67 MAT01
90318 50 INGIND35
90319 46 IINF04
90320 88 BIO10
90321 70 BIO10
90322 32 MAT01
90323 94 MED18
90324 78 INF01
90325 75 IINF05
90326 1 BIO10
90327 19 BIO10
90328 68 AGR03
90329 25 CHIM02
90330 92 FIS01
90331 94 FIS01
90332 22 AGR03
90333 100 INF01
90334 71 IINF04
90335 44 AGR03
90336 68 BIO10
90337 4 CHIM02
90338 26 CHIM02
90339 19 MAT01
90340 76 BIO10
90341 98 AGR03
90342 19 MED18
90343 92 MED18
90344 6 INF01
90345 85 BIO10
90346 19 MAT01
90347 76 IINF04
90348 87 BIO10
90349 33 INF01
90350 6 IINF05
90351 83 INGIND35
90352 90 INGIND35
90353 8 INGIND35
90354 92 FIS01
90355 74 INF01
90356 89 FIS01
90357 11 MAT01
90358 98 FIS01
90359 25 INGIND35
90360 1 INF01
90361 33 INGIND35
90362 58 FIS01
90363 75 INF01
90364 68 IINF04
90365 91 MAT01
90366 57 INGIND35
90367 49 IINF04
90368 96 AGR03
90369 36 BIO10
90370 12 BIO10
90371 24 CHIM02
90372 90 BIO10
90373 17 MED18
90374 7 MAT01
90375 93 BIO10
90376 85 INF01
90377 44 MAT01
90378 18 IINF05
90379 61 INF01
90380 16 IINF05
90381 48 IINF05
90382 44 IINF04
90383 20 MED18
90384 64 INGIND35
90385 56 MAT01
90386 56 BIO10
90387 96 BIO10
90388 19 FIS01
90389 3 INGIND35
90390 99 MED18
90391 28 FIS01
90392 2 CHIM02
90393 57 IINF05
90394 56 INGIND35
90395 12 IINF05
90396 54 MAT01
90397 82 IINF05
90398 87 MED18
90399 5 CHIM02
90400 33 INF01
90401 81 FIS01
90402 89 INF01
90403 68 INF01
90404 14 MED18
90405 3 MAT01
90406 28 AGR03
90407 24 MAT01
90408 25 MAT01
90409 76 INF01
90410 84 INF01
90411 52 MED18
90412 58 MED18
90413 52 IINF05
90414 22 BIO10
90415 90 BIO10
90416 66 CHIM02
90417 57 INF01
90418 38 INGIND35
90419 86 BIO10
90420 51 CHIM02
90421 13 MAT01
90422 18 IINF05
90423 6 INGIND35
90424 1 CHIM02
90425 25 IINF04
90426 95 MAT01
90427 55 INF01
90428 93 MED18
90429 91 FIS01
90430 36 IINF04
90431 89 CHIM02
90432 55 IINF04
90433 5 IINF04
90434 39 AGR03
90435 41 INF01
90436 86 INGIND35
90437 92 AGR03
90438 91 FIS01
90439 20 IINF05
90440 90 CHIM02
90441 48 IINF04
90442 18 BIO10
90443 62 INF01
90444 64 BIO10
90445 91 BIO10
90446 95 BIO10
90447 87 CHIM02
90448 61 CHIM02
90449 71 MAT01
90450 44 INF01
90451 31 INGIND35
90452 3 CHIM02
90453 32 MED18
90454 49 INGIND35
90455 38 BIO10
90456 51 FIS01
90457 81 BIO10
90458 22 INF01
90459 11 IINF04
90460 85 INF01
90461 97 AGR03
90462 40 INF01
90463 3 MAT01
90464 47 AGR03
90465 78 AGR03
90466 22 IINF04
90467 83 AGR03
90468 31 INGIND35
90469 16 IINF05
90470 38 CHIM02
90471 41 INF01
90472 67 MAT01
90473 50 INGIND35
90474 59 IINF05
90475 97 CHIM02
90476 6 IINF05
90477 58 AGR03
90478 39 CHIM02
90479 7 INGIND35
90480 64 MAT01
90481 27 MED18
90482 50 IINF05
90483 48 MED18
90484 78 FIS01
90485 60 MAT01
90486 82 INF01
90487 87 IINF05
90488 54 MED18
90489 61 INF01
90490 61 FIS01
90491 8 IINF05
90492 26 INGIND35
90493 14 BIO10
90494 75 FIS01
90495 69 BIO10
90496 25 BIO10
90497 37 IINF04
90498 34 CHIM02
90499 80 INF01
90500 43 IINF05
90501 90 MED18
90502 89 MED18
90503 22 IINF04
90504 75 FIS01
90505 81 MAT01
90506 29 MED18
90507 96 IINF04
90508 64 CHIM02
90509 29 INF01
90510 54 MAT01
90511 100 MAT01
90512 66 IINF05
90513 88 INF01
90514 78 BIO10
90515 88 FIS01
90516 42 FIS01
90517 86 BIO10
90518 87 MAT01
90519 43 AGR03
90520 48 FIS01
90521 98 FIS01
90522 26 INGIND35
90523 17 AGR03
90524 12 BIO10
90525 81 IINF04
90526 99 IINF05
90527 32 MAT01
90528 64 BIO10
90529 48 FIS01
90530 5 BIO10
90531 53 IINF04
90532 51 INF01
90533 5 MED18
90534 82 MAT01
90535 70 AGR03
90536 65 IINF04
90537 78 IINF05
90538 12 MED18
90539 64 CHIM02
90540 50 CHIM02
90541 60 FIS01
90542 82 CHIM02
90543 87 AGR03
90544 64 IINF04
90545 42 CHIM02
90546 92 INGIND35
90547 99 IINF04
90548 44 AGR03
90549 56 INF01
90550 86 IINF04
90551 54 CHIM02
90552 87 FIS01
90553 46 AGR03
90554 97 MED18
90555 44 FIS01
90556 42 INF01
90557 51 BIO10
90558 26 MED18
90559 48 FIS01
90560 91 IINF05
90561 24 MED18
90562 34 IINF05
90563 71 CHIM02
90564 14 AGR03
90565 86 INF01
90566 84 IINF05
90567 17 IINF05
90568 36 MAT01
90569 67 FIS01
90570 15 IINF05
90571 93 IINF04
90572 17 MAT01
90573 11 MED18
90574 2 CHIM02
90575 31 INF01
90576 66 FIS01
90577 38 IINF04
90578 96 FIS01
90579 31 AGR03
90580 91 BIO10
90581 92 MAT01
90582 17 MAT01
90583 74 CHIM02
90584 96 AGR03
90585 67 IINF04
90586 85 BIO10
90587 66 IINF04
90588 23 IINF05
90589 97 CHIM02
90590 11 CHIM02
90591 58 MAT01
90592 83 IINF04
90593 51 INGIND35
90594 97 IINF05
90595 14 AGR03
90596 30 MED18
90597 68 INGIND35
90598 44 IINF04
90599 43 MED18
90600 20 FIS01
90601 2 BIO10
90602 58 CHIM02
90603 75 IINF04
90604 12 IINF04
90605 60 INGIND35
90606 40 CHIM02
90607 65 AGR03
90608 84 BIO10
90609 87 AGR03
90610 95 IINF04
90611 17 INF01
90612 93 IINF04
90613 78 IINF04
90614 83 INGIND35
90615 26 IINF05
90616 75 CHIM02
90617 33 BIO10
90618 20 CHIM02
90619 5 CHIM02
90620 83 FIS01
90621 96 INGIND35
90622 50 AGR03
90623 90 FIS01
90624 4 IINF05
90625 71 MAT01
90626 89 FIS01
90627 40 CHIM02
90628 32 MED18
90629 14 MAT01
90630 68 IINF04
90631 8 BIO10
90632 79 INGIND35
90633 97 BIO10
90634 33 MED18
90635 52 MED18
90636 88 MED18
90637 47 INGIND35
90638 79 INGIND35
90639 1 IINF04
90640 41 MAT01
90641 43 MED18
90642 56 CHIM02
90643 65 IINF05
90644 73 CHIM02
90645 58 MAT01
90646 33 CHIM02
90647 83 INGIND35
90648 98 BIO10
90649 11 CHIM02
90650 68 MAT01
90651 77 IINF05
90652 38 AGR03
90653 33 AGR03
90654 25 IINF04
90655 80 IINF05
90656 90 AGR03
90657 74 CHIM02
90658 24 AGR03
90659 31 IINF04
90660 31 AGR03
90661 45 INGIND35
90662 35 INF01
90663 8 FIS01
90664 33 INF01
90665 61 FIS01
90666 26 INGIND35
90667 100 CHIM02
90668 25 FIS01
90669 32 CHIM02
90670 64 FIS01
90671 84 MAT01
90672 73 INGIND35
90673 57 FIS01
90674 80 INGIND35
90675 70 FIS01
90676 63 FIS01
90677 8 MED18
90678 58 IINF05
90679 95 IINF05
90680 11 FIS01
90681 94 MAT01
90682 16 MED18
90683 99 IINF04
90684 64 BIO10
90685 23 MED18
90686 62 CHIM02
90687 74 IINF04
90688 36 MED18
90689 28 MED18
90690 50 IINF05
90691 94 BIO10
90692 26 FIS01
90693 38 CHIM02
90694 50 IINF05
90695 13 AGR03
90696 47 IINF04
90697 40 BIO10
90698 72 CHIM02
90699 67 MAT01
90700 54 IINF04
90701 80 FIS01
90702 42 INGIND35
90703 38 INF01
90704 58 INGIND35
90705 90 IINF05
90706 30 AGR03
90707 6 CHIM02
90708 62 IINF04
90709 54 AGR03
90710 82 INF01
90711 57 MED18
90712 54 IINF04
90713 62 FIS01
90714 79 IINF05
90715 18 INF01
90716 79 CHIM02
90717 18 IINF05
90718 90 MAT01
90719 53 IINF05
90720 17 CHIM02
90721 10 MAT01
90722 29 CHIM02
90723 64 MAT01
90724 76 IINF04
90725 86 CHIM02
90726 84 AGR03
90727 67 MAT01
90728 57 BIO10
90729 71 IINF05
90730 70 INF01
90731 85 MED18
90732 82 AGR03
90733 68 AGR03
90734 11 INGIND35
90735 82 IINF04
90736 65 CHIM02
90737 20 BIO10
90738 66 INF01
90739 77 INF01
90740 13 INF01
90741 90 INGIND35
90742 13 INGIND35
90743 69 CHIM02
90744 17 BIO10
90745 74 IINF04
90746 60 MAT01
90747 6 BIO10
90748 34 INF01
90749 47 INF01
90750 19 IINF05
90751 69 IINF05
90752 87 CHIM02
90753 9 CHIM02
90754 23 FIS01
90755 70 IINF04
90756 80 INGIND35
90757 39 IINF04
90758 64 INF01
90759 23 MED18
90760 48 INF01
90761 30 IINF05
90762 2 INGIND35
90763 22 MED18
90764 89 BIO10
90765 1 IINF04
90766 52 BIO10
90767 15 AGR03
90768 95 FIS01
90769 87 INGIND35
90770 67 IINF05
90771 86 CHIM02
90772 37 MAT01
90773 19 CHIM02
90774 56 AGR03
90775 63 AGR03
90776 99 FIS01
90777 52 IINF04
90778 7 AGR03
90779 86 CHIM02
90780 31 INGIND35
90781 93 FIS01
90782 86 MED18
90783 72 IINF05
90784 41 IINF04
90785 80 INF01
90786 21 CHIM02
90787 25 CHIM02
90788 5 INGIND35
90789 13 INF01
90790 52 BIO10
90791 60 MED18
90792 17 INF01
90793 25 INF01
90794 26 MED18
90795 71 IINF05
90796 90 INF01
90797 43 MAT01
90798 35 AGR03
90799 98 AGR03
90800 41 FIS01
90801 92 AGR03
90802 87 INF01
90803 27 IINF04
90804 50 MAT01
90805 65 CHIM02
90806 39 IINF05
90807 28 FIS01
90808 39 IINF05
90809 35 AGR03
90810 93 IINF04
90811 81 IINF05
90812 34 AGR03
90813 2 INF01
90814 21 IINF04
90815 2 CHIM02
90816 58 IINF05
90817 49 MAT01
90818 53 IINF04
90819 8 CHIM02
90820 13 AGR03
90821 59 INGIND35
90822 9 BIO10
90823 6 IINF04
90824 44 IINF05
90825 17 INF01
90826 67 BIO10
90827 69 BIO10
90828 4 INGIND35
90829 45 CHIM02
90830 98 AGR03
90831 93 AGR03
90832 53 IINF05
90833 93 CHIM02
90834 26 IINF04
90835 4 IINF04
90836 56 FIS01
90837 32 BIO10
90838 29 MED18
90839 8 IINF04
90840 65 CHIM02
90841 96 IINF05
90842 44 IINF04
90843 23 IINF05
90844 52 CHIM02
90845 75 FIS01
90846 72 MED18
90847 52 FIS01
90848 26 FIS01
90849 79 MED18
90850 30 IINF05
90851 90 AGR03
90852 82 IINF05
90853 71 MAT01
90854 5 CHIM02
90855 17 AGR03
90856 20 CHIM02
90857 96 BIO10
90858 52 MAT01
90859 100 INGIND35
90860 57 FIS01
90861 69 CHIM02
90862 10 MAT01
90863 13 MAT01
90864 14 AGR03
90865 33 IINF04
90866 23 CHIM02
90867 57 FIS01
90868 50 FIS01
90869 47 FIS01
90870 44 BIO10
90871 50 MED18
90872 76 MED18
90873 97 MAT01
90874 62 INF01
90875 54 BIO10
90876 79 BIO10
90877 30 MED18
90878 3 AGR03
90879 26 IINF05
90880 40 IINF05
90881 55 CHIM02
90882 78 IINF05
90883 91 INGIND35
90884 46 CHIM02
90885 89 FIS01
90886 67 MAT01
90887 92 INGIND35
